"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1471","sp|P02462|CO4A1_HUMAN;sp|P29400|CO4A5_HUMAN",780859.488574686,746961.607781368,2587070.582,2116253.18831688,2955074.25291033,3335386.76643982,569835.248738963,2655071.11335315,2499550.72454194,4893976.35221967,5557295.99201395,2411857.4890953,2252323.78404762
"1472","sp|P08185|CBG_HUMAN",60970.3176220374,80181.8946688912,270769.7979,188724.786880887,380935.762533291,533221.322217015,71207.2207476482,174326.624154827,205785.544948287,506341.031059402,473936.538161061,243961.532785652,264327.95096314
"1473","sp|P20618|PSB1_HUMAN",845179.667979659,778151.641518651,926929.9063,602889.621247899,1558170.95437169,1110030.56385684,330845.229377826,1833832.52281039,1833949.89116374,2119466.04814007,2254153.25703348,2758433.61673497,3153254.66823821
"1474","sp|Q6IAA8|LTOR1_HUMAN",388016.397300771,406322.695166694,714709.8885,362785.756860385,962830.523446788,1144709.01698758,104031.521573418,3252915.47037046,3260441.00645684,2345879.71171809,2472272.22436804,1609277.45256813,1615306.70927071
"1475","sp|Q9NRV9|HEBP1_HUMAN",298376.523917452,323914.595787164,451046.3045,415434.220339238,625792.630396673,505440.680457846,176802.759221884,451584.422277452,507611.731256373,433824.530166996,452667.460948026,501440.468922047,511051.443206981
"1476","sp|Q14134|TRI29_HUMAN",11072.1186848483,12851.0075298436,46863.89806,32815.9885814138,54114.5582504621,33694.3354536515,17513.6358635673,313289.86875298,368076.757062599,275587.362592687,298937.645288871,287244.014338352,296221.680744318
"1477","sp|Q66K74|MAP1S_HUMAN",142586.002450674,134241.770345543,159087.2104,129091.147553068,218627.989800715,191909.482618614,26734.2441523182,422908.836833428,462404.164153137,674109.686464563,877782.098939439,487476.590595963,502284.740071736
"1478","sp|Q99598|TSNAX_HUMAN",34277.6775905794,32930.6564939552,48764.78952,33307.2779826447,472241.280613835,334871.971817171,36006.9897263446,1056517.25938308,802139.467459357,603681.106954825,574488.311685785,1190729.66232317,1289469.02688035
"1479","sp|Q08AF3|SLFN5_HUMAN;sp|Q7Z7L1|SLN11_HUMAN;sp|Q68D06|SLN13_HUMAN",77058.5158669476,102467.289301243,133325.5938,161177.311732223,311584.679011546,336470.320796596,29902.732173426,386682.560438245,360694.570146388,687764.919835893,857934.998858452,323583.408652145,348080.597600903
"1480","sp|O95793|STAU1_HUMAN",32202.3635789516,41153.5722529914,77993.47525,77069.145673101,115273.566261596,97912.0751109016,26450.2835534799,330949.447607302,306707.435653517,331537.685571433,328194.90350856,201305.45465801,205558.075424424
"1481","sp|P43246|MSH2_HUMAN",18513.0295941094,42801.3635648793,83908.51728,58168.7288550282,71151.5622048255,60261.9023945749,9880.74912700937,498731.332018932,483755.007786734,301111.94118228,305808.428462438,254843.065223475,245951.981848765
"1482","sp|Q92520|FAM3C_HUMAN",8635.80722529724,12350.6984629785,10816.96233,8643.97650514894,51474.3189515432,75925.6660326978,3159.81479006194,257740.820640961,270565.087882293,261684.693546617,274012.351445506,203787.801788689,268216.637044568
"1483","sp|Q92890|UFD1_HUMAN",93330.4594320127,141839.50573711,159325.5217,112296.02817205,481130.599031013,551710.951220999,48825.7056261088,1145837.06506198,946794.466481422,1957269.9035393,1832940.40976008,303205.400547082,403194.929424598
"1484","sp|P43487|RANG_HUMAN",374963.696455776,419882.081963176,986716.2844,1180692.30488625,1118484.24467326,1245977.96950826,79241.1092753989,1951332.9980821,2094867.96454287,1844967.90645533,2080023.85613523,951953.189954534,870881.95287262
