"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2488","sp|P29373|RABP2_HUMAN",49924.6734063513,44204.5068754438,64235.26064,61008.1615712016,61955.4154000685,67030.2996562076,117032.738968891,389097.859341678,396964.409326969,922362.120236317,1270542.03299516,151407.971473515,153973.651313424
"2489","sp|Q30134|2B18_HUMAN",918.541561128159,536.530040333363,6188.47793,7643.66531959645,271000.388338003,215710.015877265,212.045629790843,10008.3854160584,13918.8395507273,212895.606683253,2188.88264023047,1019.28377485686,1780.82432432292
"2490","sp|Q86V81|THOC4_HUMAN",26059.409451255,32483.4560096681,38133.93378,37345.7329631104,24411.217454444,100231.802204253,1031.81971712783,436737.67773082,395630.062335897,456034.121629373,340276.338933682,155718.714411269,180776.497342243
"2491","sp|Q99613|EIF3C_HUMAN",16249.5910340078,17307.6129280931,91623.73566,53469.0985192139,53509.3251781538,57389.2677968891,12306.1157163188,295611.315908686,302556.415647315,158704.836384142,138223.472172865,392042.564976549,354955.630179554
"2492","sp|P13807|GYS1_HUMAN",65709.2653413125,91941.112025544,159352.4406,98647.5517731202,128975.656487523,100146.777108642,94264.0908562083,1056057.72755079,990704.777785113,237977.90791368,295619.865531958,376697.726967675,411519.278511155
"2493","sp|Q86SX6|GLRX5_HUMAN",74308.7518573318,89611.8516410762,109596.8184,105817.769367517,242594.680324431,265214.653577156,288.444763604743,899073.245286609,708009.508276955,856593.198694662,951384.312657495,278378.6358088,291905.061513973
"2494","sp|Q05655|KPCD_HUMAN",77427.3024409938,101145.013131067,176845.0932,120166.959622076,219683.255408751,117508.316724774,23421.1493442881,287177.950406308,437262.738185907,331704.321923567,404417.95456059,412027.17420713,297992.626771357
"2495","sp|O75380|NDUS6_HUMAN",44953.605650836,56190.122447855,90105.72431,72354.7169652688,130498.269693847,107996.499754128,43126.506020091,330765.434723949,199282.801459298,240398.826169491,255636.068783071,379024.605227972,394043.637673804
"2496","sp|P10619|PPGB_HUMAN",5886.74241190634,11321.3946502237,90830.38305,87005.2855451227,95730.3128162516,67724.4822630419,1377.46404094733,475996.363232401,566436.909985462,187165.126052626,213201.526077955,550249.523796398,309976.03831822
"2497","sp|Q7Z2X7|PAGE2_HUMAN",69907.7030285633,64496.8074633073,134200.7417,122032.062637621,75295.3754364265,90701.1265749297,34166.760875471,1840811.41571764,1676472.14121879,269034.774292788,340022.377745373,847724.607357203,1106178.39425083
"2498","sp|Q8NFW8|NEUA_HUMAN",19329.0503994317,20550.5317384056,18844.70551,14068.0849032498,58828.4502040949,67235.0623476581,1748.58877577629,118954.691592859,115347.077364928,158024.39223589,175962.205552483,116084.284302642,117743.235447863
"2499","sp|O15127|SCAM2_HUMAN",52132.8593556362,58906.8575913081,83606.97782,71185.0299999981,108419.593233521,100648.063477153,15231.0874756153,153824.088419996,204500.285053383,178074.516217906,112528.39248315,189642.490736226,223639.984281771
"2500","sp|Q07075|AMPE_HUMAN",41341.8744032611,51633.5603284074,408968.7699,345604.743097243,294878.383222413,298695.91220154,90625.5428507583,54700.5860687,60956.8076245249,138719.967057921,188849.650896207,78133.5603207547,62347.6136370766
"2501","sp|O00264|PGRC1_HUMAN",192936.27048841,252294.118735998,373234.3605,331204.758604986,597111.927035164,601348.97317818,118339.910895491,2158431.0916378,1962064.45108098,1175264.64056876,1299837.31202027,1103570.50621723,1016648.25469052
"2502","sp|Q9H9A6|LRC40_HUMAN",40752.5104659615,54239.7007610459,88836.94367,83983.4678713024,144128.91316811,153941.704694024,12834.9550275511,87306.7512242065,129513.763508014,233869.962377459,209144.002542687,126876.908951799,125520.978782361
"2503","sp|P10153|RNAS2_HUMAN",8331.11273235846,11030.7789257926,19637.33562,15107.6315868736,44299.1307730698,81421.259504552,48332.8281156865,103632.032432575,101946.50608094,103547.144387027,39870.9238076617,1421994.9575688,1132671.87884093
"2504","sp|Q96RU3|FNBP1_HUMAN",15015.8741621139,25606.076349135,35370.61835,18730.5639545177,84841.7697283769,100248.480752932,11354.29574994,91997.1823642679,64322.4252565893,64596.939491696,58679.1683721577,110663.995126282,116661.472039781
"2505","sp|P01594|KV102_HUMAN;sp|P01608|KV116_HUMAN;sp|P01607|KV115_HUMAN;sp|P01610|KV118_HUMAN;sp|P01597|KV105_HUMAN;sp|P01606|KV114_HUMAN;sp|P01599|KV107_HUMAN;sp|P01609|KV117_HUMAN",709077.817651635,952428.347212313,2555139.591,3035717.17605199,2519418.35320651,1721340.91624843,60718.4091979374,894414.544137699,1036345.36801703,2509388.49083959,2624097.23964439,4486982.63504406,3818469.19763916
"2506","sp|Q6VEQ5|WASH2_HUMAN;sp|Q9NQA3|WASH6_HUMAN;sp|A8K0Z3|WASH1_HUMAN;sp|A8MWX3|WASH4_HUMAN;sp|C4AMC7|WASH3_HUMAN",317130.871834826,338942.2422703,407013.5079,387026.221927577,889026.898611275,800572.523249252,87391.0631265165,984549.470406723,1074470.91170186,1275859.15461796,1419162.04265744,1570516.86576956,1399146.21856775
"2507","sp|P53384|NUBP1_HUMAN",60800.2753282308,31806.2837366523,26373.23473,11849.1083909402,68929.0118220957,46792.9782118205,2773.70708201898,199917.564213866,213562.009062471,109806.148275826,76150.2435848053,165621.505149101,231090.939454548
"2508","sp|Q6ZMI0|PPR21_HUMAN",12468.6050498481,40904.4625911926,108296.0318,57854.2031106701,72904.9140146594,91753.5296942856,5669.84093085975,104599.492906885,144405.473188491,153701.24334009,204322.939237371,151286.293831584,156578.638960151
"2509","sp|P42226|STAT6_HUMAN",30652.2878369693,53210.6794645373,34734.98654,30286.2036054762,59593.9505901635,60324.3745055826,1774.26558302234,125000.450802631,106958.949682797,33418.8149546511,110421.363988993,78233.331995245,66362.9906535312
"2510","sp|O15117|FYB_HUMAN",13475.6282205649,18597.1704558192,25132.29743,13796.9024287334,36858.972664641,32383.3023778421,2423.06846857775,107632.9788362,93138.6963048307,142884.648092816,145827.954727671,112354.322073484,115243.553925
"2511","sp|Q9UKX7|NUP50_HUMAN",16318.2965583956,61483.2323760944,30625.55207,25485.5280422039,37449.1940671242,36913.0635610004,5424.49911284698,95985.8187018873,97705.8221449444,128755.488468719,137903.134943073,81987.6633624148,94794.9342727943
"2512","sp|P49915|GUAA_HUMAN",6834.32793379201,10177.3709906467,31337.63921,16467.2238396961,13447.4147361579,22604.7748015082,804.139227793812,138138.565365975,125693.465666439,37190.0521398626,49387.9859386786,102512.141882244,93340.7638022821
"2513","sp|O00161|SNP23_HUMAN",28122.8200858138,54574.4383010273,113268.3743,96753.0821152588,66381.1799289556,47899.1787366966,38040.8322847174,183363.174953305,150096.5331564,121262.78900358,109366.641272443,136816.437457932,154996.780584723
"2514","sp|Q8IVN8|SBSPO_HUMAN",23812.8837517181,50987.2991230811,154697.7711,114386.856942028,308994.887612612,266473.411528901,10358.0285323198,18705.9806690085,9532.7878340788,169660.572167049,202522.90510217,61697.8843042959,53829.1381843079
"2515","sp|Q08495|DEMA_HUMAN",153676.234666915,199753.154742343,141093.5181,132040.590225632,55451.825679868,56162.2068219496,165329.552018665,53541.4295939086,23949.3301381846,94416.2790708623,45925.4170609805,50332.1556394394,46800.1411308357
"2516","sp|Q99615|DNJC7_HUMAN",18457.2492373423,34316.4207032071,14957.61767,21127.5984010692,21117.7366988591,20564.064772502,7898.1523138602,83145.5728757768,68079.5167653775,27102.3283645735,29420.6884962157,66439.1686517247,76766.4520831786
"2517","sp|Q13884|SNTB1_HUMAN",23681.2265458688,30798.0071393062,38151.04758,39834.3850883271,48511.1860164951,63183.9223471317,7485.68773197639,183186.82423574,212096.117396409,112018.254809023,107693.28949149,85236.0279691889,110657.260140545
"2518","sp|Q9UH62|ARMX3_HUMAN",1952.85540139076,2054.68417543543,1e-05,1138.37422780737,4752.83806181279,2245.77400782723,805.007100972354,68309.27283025,62107.8642992324,54128.1482476467,49794.5667022299,86801.068881668,69655.4881215245
"2519","sp|Q9Y4K1|AIM1_HUMAN",5935.12003478453,4451.1484553593,4766.76848,7588.22650109643,16362.3009252622,14067.6591944656,226.241371283414,47820.9871415794,64061.3523541078,225452.919520519,272962.604877184,30691.6037013319,24221.9187618808
"2520","sp|Q9NUY8|TBC23_HUMAN",15434.99343679,17615.6228587519,23590.42143,18082.8862692487,21568.3454857175,13281.4781209584,4526.4425575667,51027.2943288794,64174.0953959879,39427.3893401141,64748.034858823,130409.56493523,122669.840846997
"2521","sp|P50151|GBG10_HUMAN",34365.5517387487,43847.9787785,103650.7116,73039.7664492319,167647.530065608,178970.331494455,24755.480816437,430255.078659667,384388.478788176,366154.551042251,433752.500473667,353246.379322591,296916.422694943
"2522","sp|Q9Y285|SYFA_HUMAN",8985.19282039694,10373.675129885,874.3084114,753.178051357229,15073.6148894519,13212.7604880457,3743.49617674784,31414.1076806009,35256.163122546,8705.63358632542,2863.93523272763,269290.529693508,212048.697588032
"2523","sp|P62910|RL32_HUMAN",12589.9330057728,22730.1767056334,41317.06747,31740.5715307348,20733.8618206558,24815.016482474,24158.0992908779,42905.8213517002,77667.4864357333,85053.1454912929,68032.6135448639,71631.260125757,85475.6251385998
"2524","sp|Q96A72|MGN2_HUMAN",1259.06838630108,4557.95238452491,6476.850178,13247.2057203052,101124.821607816,63699.0069929384,237.042039689449,346183.418250224,351969.842853119,321169.454760965,396228.040561825,130922.216928542,147388.175259895
"2525","sp|Q00653|NFKB2_HUMAN",2973.37070947511,4876.4046092152,1822.082193,3272.20079695561,8289.53302437565,6840.65393888159,25.502078767634,180908.302169905,178611.325887297,23235.8904409161,39826.4734383628,40811.0440202953,68268.6964296838
"2526","sp|Q12929|EPS8_HUMAN",9385.46908721359,10913.8492733617,7515.064916,1737.55397674036,14915.6677731583,10221.6150875511,4.72166493772663e-06,14224.5960618968,3097.38899977806,27890.3340051311,47210.2057316557,26732.3079276138,27932.5573681935
"2527","sp|O75608|LYPA1_HUMAN",274334.439261449,345346.574345103,275429.6835,289476.352485467,246368.07857966,250031.017710697,268426.271474081,801512.580151941,536963.169172592,654329.649735965,599389.878546002,405042.729015845,441625.56454345
"2528","sp|O15254|ACOX3_HUMAN",7020.82548179659,6221.74087838534,5246.453701,5590.79487114368,35597.8308358166,12511.5755512271,2997.74872914061,112717.473998489,72811.9616171242,51236.7227820572,71035.7098021521,107597.655516589,116433.428697411
