"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2714","sp|O75822|EIF3J_HUMAN",65679.0496601067,88607.8672529079,181742.419566085,135424.05185403,101571.602019273,92307.6533088401,63592.8580149476,447869.013455182,430822.235746064,569512.228428595,434953.012948969,388372.926228348,330154.019090888
"2715","sp|Q8IY17|PLPL6_HUMAN",51926.8633517297,55113.8611561612,39091.7127979859,30536.0199633151,107742.695935119,133526.354503278,18501.161680998,144519.855767161,142295.404866103,179943.561352632,163989.446599068,127627.131656604,131333.833730232
"2716","sp|P42766|RL35_HUMAN",45697.2753253477,54112.2595780421,105010.769814806,75579.1401653019,132211.243859596,97439.8333268242,7214.99636086632,166502.649635749,180824.146061394,291435.725003998,377581.586369953,297813.847439535,200038.718983642
"2717","sp|P16298|PP2BB_HUMAN",5690.75983286023,7465.48749938247,26574.6051871689,18616.2147469081,44776.3516360096,49662.7191587983,7853.56106917064,78001.9586304638,97699.3995171941,72801.0845406984,67667.1638482275,50968.8031607081,82299.4925448346
"2718","sp|P36222|CH3L1_HUMAN",15505.3391137075,19784.0423136468,27155.7870275198,31217.8129554862,10553.2723590432,11404.7368473649,9091.18242411753,405025.179812945,399980.298157392,142969.181287569,177638.207504714,150932.939175957,76522.1632071616
"2719","sp|Q12959|DLG1_HUMAN;sp|Q15700|DLG2_HUMAN",19718.1090477632,51560.2673683568,52625.9515293172,27668.1470702028,49055.7011180944,62995.4335213487,12683.9374682553,119689.610875572,127670.210182801,150665.562968172,87151.7091226631,103414.52905213,94381.7753836657
"2720","sp|Q12800|TFCP2_HUMAN",79685.5526340556,120163.663977855,132478.080749205,93139.8771734366,118133.929716303,130906.58723319,117246.97605562,285961.962580896,327962.484329154,255275.8865137,259569.608277413,242009.73291312,302148.22613227
"2721","sp|Q9GZT8|GTPC1_HUMAN",28569.7167255199,32385.6793574434,46482.1630326464,35200.3753774678,53986.4387012391,60895.18297982,66696.7983152347,36893.1879685993,32063.705986678,43555.6762583847,48986.1013441295,132406.693960943,155832.200535635
"2722","sp|P20702|ITAX_HUMAN;sp|Q9P2E3|ZNFX1_HUMAN;sp|Q9NR63|CP26B_HUMAN;sp|Q9NS23|RASF1_HUMAN",11698.1837478948,19755.2116487642,15428.90659046,17400.7529990467,11194.0353075617,11570.7960290816,296993.128179717,146824.427750904,50771.2479841233,22657.149229982,23764.2363695758,151535.258303437,109052.564742748
"2723","sp|Q7L266|ASGL1_HUMAN",49796.8173494111,28133.3138647019,57462.9537393004,42503.56276373,130469.94688843,84666.621286416,6044.28970172152,20120.9930342975,21195.5932525816,31667.1676300261,32577.9554191005,17155.4087719593,13406.8748814735
"2724","sp|Q92959|SO2A1_HUMAN",11907.6120313183,27708.9711623453,28609.7404187664,15827.8130256129,84069.0872163716,89063.6978595477,3194.49050410814,10608.2535978021,12039.7180043236,31458.8538984713,35412.0421527393,33428.5860519246,35755.947388846
"2725","sp|O15357|SHIP2_HUMAN;sp|Q92835|SHIP1_HUMAN",50637.0983935098,23021.2418275793,44097.3855880209,42614.7542051198,21041.2613598566,27135.1616234947,8322.76058351477,107843.292841947,81087.27264626,162390.418537747,227335.750626441,34416.1456860514,35577.0471532911
"2726","sp|Q16890|TPD53_HUMAN",1057.5275145353,4004.75076754598,18504.5300943849,20887.3103534394,8223.54061498373,1970.65222020202,3131.71193742347,62948.3617510003,73316.6876214554,19990.5366047855,20931.2725350344,98704.1809369482,39695.2924329181
"2727","sp|O75636|FCN3_HUMAN",82917.0808124966,143799.305958581,183145.41656662,182577.998834765,181359.834628022,202812.065256896,67648.8654310858,46071.4097576565,64472.4101106106,125898.882669439,114761.2232791,24252.9176158815,63320.5822483536
"2728","sp|O75563|SKAP2_HUMAN",59144.0155567694,97625.3316502028,26093.7364510641,43878.7360725578,30568.6199234589,35108.5595398282,32426.2686890676,149687.600143464,141451.984855629,172309.176329796,202748.423235462,51231.8331839113,46774.1310133243
"2729","sp|Q9Y6K5|OAS3_HUMAN",80526.967050112,83121.2386602419,167285.437593302,188931.880425943,235878.637307598,225331.305798752,9662.65351637258,334798.715115707,237373.857142545,504918.816833195,550999.608952948,186410.267071203,256603.30113136
"2730","sp|Q8N2K0|ABD12_HUMAN",32677.3043964127,33657.8658445489,33020.9246790637,21705.9278072015,55832.4120029879,65375.5107047098,6086.60887479881,241732.245008337,219815.233836534,108804.908166691,97953.8099172871,113234.523148639,92361.7249137024
"2731","sp|P58340|MLF1_HUMAN",3582.98316801831,3332.79601921807,8113.25468244483,3175.29756260422,578.067678337896,1014.77240290014,3581.45797484182,3852.93418780598,5775.81262237398,106.406983268112,760.238064180431,117296.93074737,126276.074210876
"2732","sp|P61353|RL27_HUMAN",218811.010555435,362123.787803605,202161.582204928,181634.923691918,173159.8322587,148164.584155518,75239.8780994242,44814.8256038015,81205.0792451641,235376.452749783,366473.835514094,222833.448453034,277168.668821914
"2733","sp|Q01415|GALK2_HUMAN",12648.8055457025,15497.1957178311,37919.4242272131,31215.1619844152,37449.2723798907,43622.0707563426,16914.7935240236,74381.3412701471,60826.9589459673,53243.2379271054,79769.9354935929,118274.350009456,110885.563246155
"2734","sp|Q6PCE3|PGM2L_HUMAN",6525.57492190398,9411.8391547481,10442.9193891967,10671.332481474,11935.2017447933,8922.30590182725,8876.29542707557,24253.5249198881,29035.4860683358,54564.2786902587,48717.7479239999,26223.3811484564,30154.4186013233
"2735","sp|Q76M96|CCD80_HUMAN",5638.15216767199,8497.8334783958,8115.91362873857,16614.6318696312,10665.4225047751,10061.2074030836,10235.6934912811,72047.2209607617,84139.5255433345,161783.484584531,148032.897431017,41716.4620935469,39674.2533148481
"2736","sp|Q86V21|AACS_HUMAN",1513.39188800183,3204.34024798452,2920.25713865893,2438.07245413727,535.881952586181,311.316027154086,74176.7844219858,64349.125812907,43762.2455100608,7396.31707529901,7542.68683549072,32132.5203899422,25445.2676488235
"2737","sp|Q9UHN6|TMEM2_HUMAN",9915.93729359989,7500.79985402063,56846.3917342877,49897.8672281947,91117.8551581777,78109.1638934648,10573.2948575932,69151.511667269,66528.7996912534,112974.460257406,97691.8231209731,44553.8834574229,26787.0002473406
"2738","sp|Q9NR50|EI2BG_HUMAN",18082.2532944833,15496.6210316471,12952.5227478938,15210.4466621699,29085.9686856953,19421.2698530036,13064.3054505568,184667.625543767,159068.932512901,118759.763630556,117314.148829513,145586.895619686,142429.508582216
"2739","sp|P22681|CBL_HUMAN;sp|Q13191|CBLB_HUMAN",17862.3512792592,25148.8840930934,41708.0989449648,32652.9930115014,64017.7121095191,68550.403217012,5227.26641053244,152735.400923188,135661.115161084,174992.002119366,202745.736521727,116269.079973346,96006.6277634555
"2740","sp|Q9H4G0|E41L1_HUMAN",5.2222384105029e-06,859.559563968378,426.561484049612,2020.09975776675,680.943155130861,1482.57819311332,5.36959416485344e-06,25020.1029383003,17224.0136735492,5946.50429487937,7755.14233621962,41703.4087288476,15996.2474171431
"2741","sp|Q14978|NOLC1_HUMAN",2952.68395834801,5319.34238955936,12305.7382108224,7294.80953570265,12203.6248318411,18486.7716258712,4040.82924767368,70041.9920920262,67019.9600652745,66033.6941964245,72510.6918424604,102678.037645648,98479.2189863807
"2742","sp|O00462|MANBA_HUMAN",67997.8236769027,66044.3740066635,45304.8614728847,41495.8690342793,57430.8152481976,34058.0378792673,18355.8784671463,173549.699244121,182480.644030549,70311.4387443413,67344.0527312804,101977.115553403,97711.8766112456
"2743","sp|P82909|RT36_HUMAN",115857.764343351,194419.261462496,209622.265255846,175360.281329401,258653.781478186,264782.279262484,30914.5878711672,262205.955896929,258027.922303824,534677.510539653,517414.717943025,461718.923112823,450067.966264521
"2744","sp|Q8N1B4|VPS52_HUMAN",26664.4906613371,27672.5005993366,42994.5088368515,26339.9468663678,56212.6422836435,52046.3391685419,4961.92461955627,117861.803484178,60369.3271724426,149662.199473162,187482.882912106,56476.3008448068,59207.986884332
"2745","sp|P50336|PPOX_HUMAN",6519.29330543176,8286.11977035384,8765.4035370292,7481.04010568926,4072.32236750611,15135.3127288947,1239.57300482475,26353.1663550711,38699.8476684508,15822.523830822,9091.59590926361,73770.5910490659,120131.574037672
"2746","sp|Q9Y5Q8|TF3C5_HUMAN",8329.17228905065,8934.86703446792,13162.2109771882,6752.08206593489,54088.0505416135,38762.4168650686,2553.83640939213,119005.946277343,110383.650365507,190869.895974661,176868.139014887,151574.385209315,119475.171911958
"2747","sp|Q9HCN8|SDF2L_HUMAN",2333.25248217742,3487.10295654626,7498.55704821406,6679.4530521232,2460.48976906583,4783.33287717468,4460.52324467506,76158.3580045734,66697.3842811662,321346.524978577,338558.841928289,63608.8388657124,92697.6780889988
