"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1019","sp|Q13011|ECH1_HUMAN",2815227.78315237,2357101.58592212,2366496.57999693,1396895.51941045,2058585.16095104,1316576.02416959,3091776.06929226,1147120.33793458,1123713.89319086,911934.442652586,861818.569166241,1526135.84165042,1931817.9437699
"1020","sp|Q12765|SCRN1_HUMAN",274074.305708514,267713.063899859,229906.434356435,293388.165227588,400988.560967132,333489.958686644,293314.190978056,299873.956866146,277251.076241436,560658.592142382,447017.419341146,387754.578887328,371291.538440069
"1021","sp|Q13630|FCL_HUMAN",445028.793423443,359679.965901127,327608.121857835,344247.872459733,359028.816718097,284206.561649966,1324873.7188172,191499.295500935,203122.814339744,255147.604186944,313994.837909213,306852.042147457,288046.918058108
"1022","Int_P02788ups|TRFL_HUMAN_UPS",1776850.82646323,1310385.89108671,4345478.10874809,4110593.73936334,1775159.71739661,1532656.65434124,5885899.35752601,3429618.82360062,3453858.47951708,538705.49366791,634154.252492399,1048592.17680207,1196246.77868713
"1023","sp|P62753|RS6_HUMAN",1577904.88236111,1727387.91775426,1501596.17022788,1454153.63395969,1843136.61292507,1827821.56745473,1897272.56978009,3348112.02676463,3724214.90576183,2679101.66840183,2870690.01750678,2516904.32518662,2472846.02715977
"1024","sp|O14950|ML12B_HUMAN",3068735.97448556,3375824.68031141,3308421.81244448,3328668.30551681,2993853.42978497,3957411.49975056,2298667.34065445,1430397.38967926,1223201.37773549,1529660.18661539,1607303.08319891,1856924.00528717,2227133.09360409
"1025","sp|E9PAV3|NACAM_HUMAN",2273119.29554892,2469611.71442487,2037779.40178858,1668463.584659,2186662.3630303,2252891.52586799,2626289.48908324,2457088.09237269,2399393.7609237,2419483.6308916,2501650.14373543,2298383.25275684,2555078.39372983
"1026","sp|P48637|GSHB_HUMAN",1609013.87490357,1800715.55184129,1172475.51207944,997796.617890725,900672.343212561,849089.302731034,2031783.63932857,1021138.9143275,1059991.60928935,950380.734967742,978935.343297199,903975.428823652,949228.276675181
"1027","sp|P41091|IF2G_HUMAN",2429.06337966785,220.713533180025,4808.81599408599,1593.78000747458,485.532213931522,529.696972173934,1584.80921723466,15763.5791933222,11713.842509441,2692.08890923862,1349.4877045259,19124.7312812513,29692.0235806088
"1028","sp|P53004|BIEA_HUMAN",2190554.5846505,1766895.11192222,1667075.41333502,1664746.899703,1356012.11913559,1393978.57803931,3075165.79963983,1043178.63710205,1045763.85976267,925847.341291037,807108.371562652,1132633.15900971,1099114.50932749
"1029","sp|Q8TD55|PKHO2_HUMAN",747601.428107333,676956.854754306,354844.891638385,357933.778126779,608763.013473151,606958.685682702,279041.003299089,358826.533798526,225155.326262543,412195.973384884,461687.854567274,367803.240542529,431299.631323456
