"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"228","sp|P55084|ECHB_HUMAN",21.5470205893308,21.776309385437,21.615332223461,21.461137094948,21.4117736812533,21.4826089067112,21.0485548853958,21.0880460215554,21.1756322770566,21.1291227390394,21.0887250347295,21.0020174726942,21.0684561932892
"229","sp|Q92597|NDRG1_HUMAN",20.1468279228484,20.1496885787607,20.845003205704,20.7191626540162,20.2594031628899,20.4518938146792,21.2945910379763,23.1625157723066,23.390039055712,20.1835053054362,20.2169064585833,21.6460233999232,21.6029015847836
"230","sp|O75874|IDHC_HUMAN",21.7566024274355,21.8897347831843,20.5721856565482,20.7291318789531,20.422067127465,20.361796257697,20.107047948519,21.6076267091028,21.7382721115494,20.8160489863374,21.1338914857094,21.9623034339389,21.9324537383482
"231","sp|P49189|AL9A1_HUMAN",21.2486295382057,20.9871555763915,21.210961624512,21.4594595292528,20.6773096521923,20.6901072142824,21.526438716915,20.4484500231095,20.496473540303,20.0638086511197,20.195638126282,20.897677246315,20.7741526776848
"232","sp|Q16531|DDB1_HUMAN",20.1015365421254,20.067100887922,19.957396132778,19.9494430389432,19.9903997629274,20.0233715269748,20.4438598843345,20.7479455725306,20.8291803209515,20.039276548438,19.9810549930686,20.1502569684632,20.1333201362631
"233","sp|Q99832|TCPH_HUMAN",21.2679401906062,21.3850132719203,21.2504681540718,21.3159350480074,20.8002468997225,20.8702722587426,21.5674272627,21.0935874676455,21.2297663526807,20.7837816404886,20.6660869206518,20.8567432009925,20.9175885143875
"234","sp|O60763|USO1_HUMAN",22.1913807455672,22.071460901798,21.4856538295495,21.3330816364332,21.1168189633702,21.140002703684,21.8346591834606,20.6199710784899,20.5794803755734,21.0166432870419,20.9223755533691,21.3181934798163,21.303022419252
"235","sp|Q93052|LPP_HUMAN",20.7286662518722,21.0195138994259,21.5388866542836,21.6196137880881,21.887200994533,22.0909390187942,20.72806721548,20.6147200259485,20.8834412433001,21.3882524952882,21.4389231093802,19.8821180521998,19.4145998694347
"236","sp|P46821|MAP1B_HUMAN",18.1562383463423,18.3547560097775,18.6925287137396,18.7999948560418,18.5079196602743,18.2742935737251,18.6763481294315,17.6805334327657,18.3875983107041,17.9052384718249,18.0061473166799,20.8271369253212,20.821731247891
"237","sp|P13797|PLST_HUMAN",21.2158746633489,21.0750894706128,21.6827864106242,21.6872328229771,21.6753661344485,21.8804787768275,20.7565302593635,20.9238388182766,21.0007788723378,21.8851100215598,21.9275809207208,20.3454162786894,20.2709416989445
"238","sp|P61981|1433G_HUMAN",20.7894356439677,20.5461824687594,20.6038672973653,20.7842452122082,20.4979385084572,20.6856082175793,21.0291728765651,20.8830572017524,20.7362481303848,20.7857057807991,20.7772117191595,20.9976529976935,20.9994982918149
"239","sp|TRY1_BOVIN|",31.0719492557945,31.0989990414351,30.5632460933063,30.3454033694644,29.8106909317973,29.7633259660506,31.5092919888488,29.215710324347,29.2508795072574,29.3362859788881,29.3419782435183,29.532490864176,29.8477593835879
"240","sp|P11413|G6PD_HUMAN",21.7735730862542,21.8864795914841,20.8401135291748,20.8149007534349,20.888831935004,20.7195596949846,21.4347335207734,21.6575439211343,21.7882809021916,20.6269832561176,20.5141650931929,22.2817312299902,22.3852067264779
"241","sp|P11678|PERE_HUMAN",20.1068651394188,19.8314320293844,19.1364837237223,19.2257619826083,19.501525362955,19.4781576535206,22.3002564987689,21.2923439437989,21.3215349091714,19.4495905320149,19.4644605686017,23.0071576730474,23.0655547085789
"242","sp|P50995|ANX11_HUMAN;sp|P27216|ANX13_HUMAN",22.6231557608589,22.644194783363,22.6615202561603,22.6030097961983,22.2020159982899,22.2842733521838,22.3350223999764,21.8617422380409,21.730229389423,21.6752515122881,21.6297320470349,22.11712687964,22.0110610507173
"243","sp|P40926|MDHM_HUMAN",24.2792668531556,24.2395611398674,23.8954486590307,23.8659628296097,23.909720458437,23.8731919575437,24.3899869475645,23.6683726029748,23.7588206977542,24.0414244380184,23.9882723966227,24.1546292068953,24.1363769765566
"244","sp|CAH1_HUMAN|",28.5596997648011,28.6197421701367,27.5608172342196,27.6925771459584,25.8318049024414,25.7637255131944,29.8353080090961,24.1089440070364,24.1908038532194,23.5007924458524,23.2982754149595,24.3653142382359,24.3106372497073
"245","sp|P16615|AT2A2_HUMAN;sp|O14983|AT2A1_HUMAN",21.4902370150102,21.8743221698697,21.546947452705,21.6220431048515,21.3922673988749,21.4932130831854,21.8858942012251,22.2239550944671,22.3031255369334,21.8756307730113,21.6937471498339,22.2212893465096,22.240936776025
"246","sp|A6NMZ7|CO6A6_HUMAN",19.9407386834032,19.9542907918737,21.5030637125003,21.4896897744152,21.0658693479725,21.1176208735844,21.5667193821394,17.1187092302166,16.9966761890573,19.4741226788821,19.3721342523138,18.5402548880364,18.3758545770225
"247","sp|P13010|XRCC5_HUMAN",20.5387202372245,20.5042483616973,20.573521978493,20.432982505592,20.5341368546584,20.3989999466361,20.3502673303412,21.6717118288347,21.6329215624822,21.0851773045645,21.1965327930493,21.422385145825,21.3764569057679
"248","sp|P48735|IDHP_HUMAN",21.201570803865,21.0892170562951,20.8715418209951,20.5639543919795,21.5978732967211,21.3162135394536,21.1449885097737,21.4484323896568,21.5810362511025,22.0467627933985,21.9608195736584,22.2961298851896,22.2017145246098
"249","sp|P63010|AP2B1_HUMAN",19.3930764632251,19.4062319794429,19.4590415288628,19.5651822387378,19.3834776397752,19.469162360406,20.0808585852855,19.0444347960597,18.9908452457628,19.4236688928576,19.5835731472018,18.7923801076004,18.6940410469456
"250","sp|O95782|AP2A1_HUMAN",20.2456389861537,19.9959719294531,20.1966905192078,19.9729507219919,20.3131688380303,20.3638371838623,19.5051130829434,20.1563731781945,20.0258336411498,20.4678046982306,20.566671093692,19.9668041103362,20.1078244065574
"251","sp|P27348|1433T_HUMAN",21.5241822537837,21.3190972523651,21.1852893550757,21.0123561487295,20.7679626221342,21.0679705722673,21.5149240665627,21.1459739171783,21.0542760844347,20.9644062316432,20.9731017942494,21.5681201404175,21.4674185209059
"252","sp|P06737|PYGL_HUMAN;sp|P11217|PYGM_HUMAN;Int_MassPrep_sp|P00489|PYGM_RABIT",23.3272309744256,23.3958882162698,23.3256478200918,23.4597276259376,23.058033959241,23.0460221905207,23.6801131324282,23.0680343317512,23.0020924805953,22.4130441782879,22.5242067460732,22.5041771262661,22.7095618222886
"253","sp|P36578|RL4_HUMAN",20.2512028803414,20.3089413315204,20.6398419882792,20.4194836678525,20.5330847205,20.5779004100444,20.8209532372178,21.1435151771841,21.0976305607304,21.0250323250005,20.9727509163119,21.3195233173874,21.2976880689696
"254","sp|P49588|SYAC_HUMAN",20.4798075870409,20.4553647812364,19.9251545228783,19.9648210481654,20.1129243461105,20.1539295034116,20.5093687491259,20.6097410528639,20.6579994451856,20.8262020965637,20.9136258824429,20.5434507271658,20.5759915514178
"255","sp|P31947|1433S_HUMAN",21.0512983689173,20.8680555253036,20.4864163791672,20.2734756472506,20.4098539039002,20.5752053010376,20.567300745902,23.1394691388531,22.9351030351904,20.6260305806623,20.5402129363159,22.7243140787965,22.070999226855
"256","sp|P69905|HBA_HUMAN",28.5184136905935,29.2240260380805,27.1894927523664,27.1589553279059,27.6342235657226,27.1754371995315,28.3952726215298,16.7482970814666,16.5519877500411,16.5941590106132,16.6966470788927,21.0733299929775,21.2325117486601
"257","sp|P62805|H4_HUMAN",25.4907581809434,25.6157330062686,25.2394687179149,25.2108011008119,26.232174050234,26.1402570389719,25.2085975271718,25.0196246268716,24.9770003489312,26.2382291110279,26.257587814678,25.081763534253,25.0293983511024
"258","sp|PPIA_HUMAN|;sp|F5H284|PAL4D_HUMAN",26.1325692651521,25.9375486566143,26.7806801657845,26.6658928396504,26.6541453588482,26.4107493700187,26.24367383994,26.4476190896971,26.2951934210271,25.9100212708088,25.8738973403449,25.8411505421517,26.1205436534442
"259","sp|P12110|CO6A2_HUMAN",23.0732691970129,23.1562252383813,24.1451343512226,24.3623446490603,23.7223073138219,23.9178128365885,24.8565914104338,21.6981579499295,21.6074062183451,23.5496425815573,23.4792680440484,22.9959470981383,22.9219329259094
"260","sp|P01859|IGHG2_HUMAN",24.7667948944517,24.8426403074073,25.9005508960242,25.959084577212,23.8096670037053,24.1893543848396,24.2381037037087,23.2725300943764,23.2755620712367,24.6191283115503,24.5275549415444,23.2623703069657,23.2526762052573
"261","sp|P51884|LUM_HUMAN",24.6218523306312,24.7339020854147,25.8478608899686,25.5907698443685,26.0607494949885,25.8583353315312,26.5584448952929,23.8916841700572,23.9337301900007,25.4565493997915,25.3848009606253,23.9606809380919,24.1952317954009
"262","sp|P32119|PRDX2_HUMAN",27.2423968439213,27.2821044171808,26.6013118932268,26.6046723265913,25.3027582498829,25.3569547378343,28.1252076279889,24.0606889514749,23.994215285847,23.3544969913816,23.3095743385357,24.5414255314021,24.4898026675236
