"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2375","sp|P22033|MUTA_HUMAN",15.5829130683363,15.900786295032,15.7430595216991,15.7634870301558,15.3200918818037,15.5169398582033,14.9444615407537,16.1227541744837,16.0050767399059,16.1064667653395,16.0678157682152,16.5709184850296,16.5700109852492
"2376","sp|O95182|NDUA7_HUMAN",12.9206816753612,10.3301219750201,9.95670193807305,8.96634569223449,13.6026439615408,13.3999370524347,10.7822401724191,12.0083730789932,12.4218151617571,14.8389916118653,15.0640150018924,12.3227610017805,12.4790192437697
"2377","sp|Q9BXJ9|NAA15_HUMAN",12.9058939632559,12.8521606449514,13.8302318303957,13.7454847267538,13.27978588701,13.8566760778624,11.6188246144644,16.9593469622788,16.6510841511718,15.0171551290277,15.8537877346727,15.7371390237927,15.7384019341211
"2378","sp|Q9BXW7|CECR5_HUMAN",12.922027969247,12.7572225292968,11.5670986621439,10.8675071300672,12.5468017548324,11.5645133458175,8.96796253057075,15.0664472123078,15.863354958342,14.3914411213268,12.942118026234,15.2033506934995,15.513202059387
"2379","sp|Q4G0F5|VP26B_HUMAN",13.6039104855079,13.012413566475,13.608235183493,13.157683607613,13.8356589541689,13.7814147562087,14.7884563438448,12.959331897414,13.7592621369929,13.9404738246786,13.898856642114,14.6451250229484,14.5777938513254
"2380","sp|Q9NUQ8|ABCF3_HUMAN",13.4494146874002,12.9537751834015,14.7608477362108,13.2538946534615,13.8044650706972,14.107189795906,13.1994669622415,17.1857769266095,17.1965637679285,16.4727218472396,15.8923043725692,16.6230777528021,16.8240157335383
"2381","sp|NQO2_HUMAN|",-16.6096404744368,-16.6096404744368,12.4963229334478,-16.6096404744368,17.7150611517707,17.4915588902322,10.0753759122064,13.8744594680036,13.7260875848381,17.9384844111411,17.8715658638097,12.7076422163819,13.8778377937975
"2382","sp|O60885|BRD4_HUMAN",-16.6096404744368,-16.6096404744368,-16.6096404744368,8.86425541464381,10.0982253029625,10.3840850489241,9.72885041525313,14.2838441920361,13.4852824812591,9.01708005079471,8.50857692247509,15.4864328551144,15.333102500152
"2383","sp|O14841|OPLA_HUMAN",16.0261231156178,15.408673643939,16.9054762375163,16.9579174907364,16.4001573885691,15.7161455279118,14.1778459483288,17.5927744891251,17.3363416512769,16.9102487389587,16.7418233263027,15.6330477400276,15.645067678361
