"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1358","sp|P19878|NCF2_HUMAN",18.7350659063841,18.6181324152186,16.5786802119561,16.985927562554,17.9185761875013,17.5689390972217,17.295187280344,19.1209468520087,18.5823670414662,17.1758220652198,17.1323436227159,18.1422511741191,17.9302460705528
"1359","sp|Q9UKY7|CDV3_HUMAN",17.8643677043143,18.1173814051429,18.2105286330321,18.1771862565052,18.4370628662077,18.6170392107322,16.7467282789452,19.043808671613,19.1734692171276,19.7012802247267,19.744725069822,18.6638030528506,18.5363747834182
"1360","sp|Q16775|GLO2_HUMAN",18.0111763997821,18.144511214293,17.6236093158475,17.6161657031944,17.3024769724806,17.1752636364474,18.8024139192812,16.6718228468992,16.1834361441131,16.2536689069602,16.1687119594059,16.6800493897631,16.6497910205775
"1361","sp|P24557|THAS_HUMAN",18.661561182407,18.8100821991338,18.4646007793103,18.5348121023185,18.6763542130451,18.3221303472948,19.1421384478523,18.988387881098,18.9097115601584,18.6066098126647,18.7638488037733,18.8105335473743,18.766767269591
"1362","sp|Q8TC12|RDH11_HUMAN",17.372657278042,16.4764600683002,17.2774330466403,17.682241699014,17.2567801141244,17.1965737803511,17.5815463906367,16.9169672720231,16.9625538068681,16.2373054470399,16.5788470176673,17.1778489656047,16.8009164530363
"1363","sp|Q9H269|VPS16_HUMAN",17.2485117561703,17.2604344643882,17.1738111885165,17.5633082657535,17.3620530245517,16.953052010415,15.5438099659169,17.2153232243727,17.2901977410845,17.9599490621928,17.8957496452476,16.1483682367688,16.6958688948055
"1364","sp|Q00796|DHSO_HUMAN",19.3182316567087,19.2489868750059,19.279324576328,19.1940984445152,18.7037260432132,18.8476091485321,20.2272081278689,20.334300290632,20.4149909016895,19.2975526024387,19.4139696427609,18.9696392617714,19.2226008869789
"1365","sp|P22830|HEMH_HUMAN",16.248624924109,16.0417858823685,17.5548294130874,17.2462107645464,16.6301655514173,16.4717877270064,15.759179693155,17.6731204074585,17.5651645611351,17.2593257308319,17.0207387696832,17.5699142440721,17.4405719152052
"1366","sp|O95833|CLIC3_HUMAN",19.0217625899939,19.1087572787137,18.6411676407738,18.7660251329449,18.9544318568916,18.9265142309138,20.0844702808322,15.6718178661861,15.69138034517,16.3659851299518,16.4444869496165,16.1839972298595,16.0379840803185
"1367","sp|P08648|ITA5_HUMAN",17.5510736114115,17.3082130903816,17.7299155557894,18.0740677487038,18.5606079759125,18.7202633852732,17.5527348281627,18.7299184763003,18.8960391937604,18.7067497813112,18.8371496036634,17.6970254674395,17.5761625825497
"1368","sp|P13987|CD59_HUMAN",19.0602593688314,18.7939979606831,19.4427684287269,19.6289526877892,19.9565444988426,20.0287185537396,19.2351325642585,18.6893716163096,18.8547941567413,18.141629795397,18.0561637294257,19.14506573226,19.2326631893692
"1369","sp|O14964|HGS_HUMAN",16.3945783463578,16.9968104927726,16.6842210386224,16.427759300332,16.7250003426428,16.846082086726,17.4125549518197,16.6708027039301,16.984377878258,16.4655235209523,16.8353658696658,15.9479435284696,16.1922593956666
"1370","sp|Q01432|AMPD3_HUMAN",15.5010655043118,15.4631032135314,15.362678627356,15.7729139449601,15.0476157045854,15.2355145062163,16.4352884300308,16.7334834355901,16.7547792045406,15.6746546662012,15.726887592606,15.8142336785178,15.9676266817463
"1371","sp|P15498|VAV_HUMAN",16.221827468936,16.9037175771437,15.7569808237367,15.0158677274953,17.2088598555429,17.2051816835347,15.3825542043571,16.8572175035882,16.478669468865,17.1640444975217,17.8323373996057,16.7228561914258,16.3334982668815
"1372","sp|P23786|CPT2_HUMAN",18.633555539576,18.9565886698176,17.9831612162131,17.5180672464134,17.2239691401766,17.1854141871594,16.4012481182299,18.8249767493572,18.8058652182598,17.5927882944378,17.681019085384,18.6255811854831,18.4680084348136
"1373","sp|Q9H0A0|NAT10_HUMAN",16.0409898793761,15.2806283551856,14.7025495983986,14.4558183900398,15.5114617459989,14.7096835150067,15.8068178322984,17.8689064212761,17.9793716536889,14.4845734882044,15.1082794230374,17.0726509529999,17.1756077903288
"1374","sp|Q96BM9|ARL8A_HUMAN",18.4726250975377,18.4546065138773,18.8898837228942,18.7271414514028,18.7779260863024,18.3236668495425,18.9871075602519,18.8578880626702,18.7652314178414,18.970250428318,18.9403557639197,18.153211227094,18.1939621947618
"1375","sp|P20592|MX2_HUMAN",13.8054976619549,12.8575881351001,10.6194395328805,-14.5398083527668,14.1403477404844,14.935916028424,-12.9775268776421,13.9734945791332,13.0319715270435,15.1569568104114,15.4658465703264,14.0360871616639,14.3810536026912
"1376","sp|O60443|DFNA5_HUMAN",17.2078143108859,17.5086644431343,15.5975141400422,15.6104424889712,16.115081682031,16.1708257749854,17.7163718824896,16.6567127891739,17.1042150294552,17.9800445473747,18.3283672779853,15.9377118705182,16.2236746345242
"1377","sp|Q15819|UB2V2_HUMAN",14.9428316823904,14.1676610443039,15.5201900909353,15.0988352596409,15.5729394058948,14.7651854347717,15.4969975210898,17.5024270084819,17.4992667602541,15.4711004075196,16.008943684366,16.4934121317153,16.5942345292047
"1378","sp|P25325|THTM_HUMAN",17.785911109781,17.6613912727537,17.417284275593,17.3761549581899,17.3093475761087,17.1917318471005,18.6533907111899,16.6823090823611,16.5871624032098,16.6200844867582,16.6861709558541,16.3909333138024,16.6917736165472
"1379","sp|Q14914|PTGR1_HUMAN",16.9935362268229,17.2132042535313,17.617060279854,17.8964895001545,17.9533450491754,17.74503200299,18.4026010004436,15.2644447883316,14.7568377660753,17.1168220657529,17.3820247831872,18.8260365823734,19.0231564966277
"1380","sp|Q9Y6G9|DC1L1_HUMAN",18.0088430784278,18.323718344347,18.217067069806,18.2235883602155,17.8736065789646,17.9939925717827,18.8629150818491,16.9625548564566,17.1722130531146,17.2470103847444,17.2837464667761,17.6861747308425,17.5331100603137
"1381","sp|Q14558|KPRA_HUMAN",16.6861079249224,16.0401718727268,16.5982826974759,16.7460392357138,16.3313532878935,16.1470894891106,17.7396533774521,16.0182474938757,16.5410079683567,16.3186594175733,16.1067543568498,14.7621105198833,14.979276251389
"1382","sp|Q9H9G7|AGO3_HUMAN;sp|Q9HCK5|AGO4_HUMAN",19.3658923350148,18.9840969719586,18.311437996493,17.8999213195562,18.3762150950785,18.391582443084,18.7772083370179,16.2556997502498,16.7263933553422,17.347814999047,17.0566201829993,17.1653051908645,17.2210314170341
"1383","sp|P02794|FRIH_HUMAN",17.1008519132983,17.5154190430001,14.6859411357463,14.6434176994752,16.117359292021,15.5454337114829,13.5155896025815,17.3156860423485,17.1372848986562,17.2075371658027,17.4136051076706,15.6392332081809,15.6443994544301
"1384","sp|Q0VD83|APOBR_HUMAN",19.3404348648639,19.4094444025463,17.8895605705048,18.1115132050912,17.726907983581,18.0186750798344,19.2700087957841,18.3831036145382,18.4143037802158,17.3494306798255,17.2874216598277,17.6365096557876,17.5083735713367
"1385","sp|A0MZ66|SHOT1_HUMAN",16.975624395026,17.1642664017698,17.1692440123754,17.2710749102437,16.8487661100396,16.5947544423654,16.9344514493747,16.8300834709887,16.5215371445346,15.825572655301,15.8807395142526,16.8152749015532,16.8658154597238
"1386","sp|FABPH_HUMAN|",18.2446323834222,18.2050109071189,15.8707876918198,15.5364817497557,16.4740906390809,16.2121879184726,18.7628020518634,15.8178518916051,15.9497842990799,13.999780802698,13.9914071041511,15.676838352396,15.8435035094403
"1387","sp|Q15631|TSN_HUMAN",19.949050692055,19.7196118129307,19.2176932851377,19.5008044428041,19.7328303040781,19.5102575922633,19.6184647544636,19.9985825049993,19.9268155653494,19.522313120334,19.3271656062884,19.4724609159074,19.5149852499574
"1388","sp|Q7Z4I7|LIMS2_HUMAN",13.0766622891897,12.9561696509109,13.0196585933442,14.3828192622274,15.4129888284307,14.9928499666838,-12.9775268776421,9.46895350600082,9.39269245974491,3.80864852617224,8.50339843749793,9.8681975901838,11.8620486068397
