"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2375","sp|P22033|MUTA_HUMAN",22539.0003548169,33241.9981885408,54844.50733,49843.3560522441,37463.0094141783,41973.2350422649,14887.6571197097,96827.1480078544,89673.0961706514,118811.640902586,117331.879482428,116772.09449377,115890.456710964
"2376","sp|O95182|NDUA7_HUMAN",3560.59965736337,699.43935581827,993.7243716,448.191740692053,11391.9828227913,9675.89390753837,831.520340774456,5590.42746314835,7481.57351451195,49352.7041867916,58511.5882905875,6144.92011390183,6800.43115241237
"2377","sp|Q9BXJ9|NAA15_HUMAN",3524.28970138271,4017.53209830681,14565.13881,12306.3156953932,9107.71341722768,13279.5465205829,1484.94335894561,172916.590384369,140323.294750095,55839.7566279676,101154.956921969,65515.8594328378,65119.1023548103
"2378","sp|Q9BXW7|CECR5_HUMAN",3563.92388789049,3761.66515983606,3034.1962,1674.05787593813,5479.72982721521,2711.2746119129,236.439965225561,46560.4382959181,81282.9875601017,36189.6873998208,13442.723002707,45254.3304409684,55707.8616045808
"2379","sp|Q4G0F5|VP26B_HUMAN",5717.35963866647,4489.52393795012,12487.83001,8188.08389063227,13388.8668830829,12604.5495352159,13361.773763655,10807.1740481008,18906.215544674,26474.6451871886,26091.2130546503,30733.8857505011,29129.334265497
"2380","sp|Q9NUQ8|ABCF3_HUMAN",5136.74068481244,4310.70575534507,27762.45899,8752.75342904067,13102.4807122526,15797.7555046203,4441.51003340759,202301.393633814,204802.616101352,153148.504287682,103891.934444391,121071.123961043,138200.852700911
"2381","sp|NQO2_HUMAN|",4.59209006161339e-06,5.43342269012339e-06,5777.873623,8.96034732301016e-06,197042.654879565,164965.07238519,509.431191277885,20379.4751184325,18476.4303653389,423010.607450523,409636.749137405,8023.74340337583,17931.7547405513
"2382","sp|O60885|BRD4_HUMAN",4.59209006161339e-06,5.43342269012339e-06,1e-05,417.572234208616,1003.83928538889,1196.26991914874,400.655365799863,27066.3738462317,15636.1025563231,872.450793559634,622.097406119417,55065.0915452594,49170.1030486018
"2383","sp|O14841|OPLA_HUMAN",30644.6149641984,23634.5018098845,122759.5926,114068.747497798,79201.7497485371,48188.046990707,8750.88687139295,268236.175968488,225638.308584512,207406.077433185,187202.877398318,60955.3520282481,61039.6443768423
"2384","sp|O00139|KIF2A_HUMAN",17673.9713704576,18026.3651419895,50691.72146,50556.7385218167,100728.758941258,95892.2953105634,20290.7804574223,68226.4058409859,53782.5586757095,228729.645435429,243318.028502395,155952.998814488,200175.595966153
