"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"793","sp|O95865|DDAH2_HUMAN",715217.508328548,961592.138049282,1868837.99294469,1722353.21958154,3491973.17782276,3174040.73870918,356783.42807987,1226698.22642319,1496465.47222127,2221717.13608216,2772437.56461396,1905992.11325805,2158799.70236825
"794","sp|P05452|TETN_HUMAN",486326.982671221,422590.833815184,2000390.97798935,1664757.48389293,1907563.99041564,2072767.34732234,437382.66788442,889605.061200142,907626.66033827,3465981.3854242,3684594.65373565,699422.016358997,632099.995965872
"795","sp|O43143|DHX15_HUMAN",353844.248302558,416957.989340333,654431.297837575,538273.948215834,1543005.52934614,1545774.72399702,197977.758244966,3468252.79657918,3129145.08608947,3167096.35075215,3259089.79549521,3732072.90121653,4564818.44596453
"796","sp|Q9UHD8|SEPT9_HUMAN",323570.387609629,341070.657047427,298490.710716088,358312.526182227,722754.604513244,770098.852139214,159888.419448743,759399.491150933,586508.097059349,991380.810299541,1073014.27044154,1483537.06788481,1738865.7460767
"797","sp|P07358|CO8B_HUMAN",121308.462994275,108778.955063889,476633.274264152,476814.476401605,348332.557387869,343066.647374765,184225.928394989,267899.867419709,293570.456345486,1124470.25037535,1310411.26827174,524356.281743599,546138.845851873
"798","sp|P15259|PGAM2_HUMAN",1447429.1011255,4298472.52030506,4168614.26720711,3468917.67187037,8475211.45619638,8196804.22572285,1397821.89902439,9786175.40793454,9633221.88774954,26618922.476281,31080485.6913547,12826098.1870871,12516574.949185
"799","sp|P07108|ACBP_HUMAN",988193.353941476,1106415.75172098,1867137.88290365,1580011.32229486,2328147.19589256,2147954.38374393,311222.88267814,2623581.75928347,2709521.93346306,1443376.51282935,1770758.29912125,1761067.45534797,2144045.16055803
"800","sp|P09488|GSTM1_HUMAN",104874.141069949,136537.25031191,659057.359870296,407317.511807799,256490.458954053,314414.262944362,2316.03439701324,4385660.468953,4152968.87571946,553011.006715142,582954.594809271,9825923.83013919,7496420.63651197
"801","sp|P38919|IF4A3_HUMAN",127982.553869781,90646.7340350452,213125.681318256,178987.638929456,258688.436826787,267821.62448324,93197.7544987472,948287.817199311,864723.783677449,691770.564724466,655983.364820133,1119451.53786317,1328927.2237439
