"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2","sp|Q15149|PLEC_HUMAN",24.7216502143758,24.7318191058545,24.7907781961265,24.8130459912659,25.0004688072219,24.9802012490236,24.4347776878789,25.8603016489931,25.8912199519314,25.3612133307221,25.3054374994026,25.1338088819207,25.1653902053037
"3","sp|P35579|MYH9_HUMAN",25.4772221455254,25.4087061662003,25.3714628966645,25.455837901869,25.6120683824297,25.6352198121346,25.1907484216781,26.6064930262666,26.6266239727971,26.3973605059708,26.4127802388212,26.2091269797187,26.2062743560399
"4","sp|Q09666|AHNK_HUMAN",24.9721552584185,24.9752659355552,25.6394140938295,25.6783865249994,25.5974602113761,25.6185977340278,24.9509559953755,24.9833695948645,24.8471414615896,24.6863223495542,24.7154514224727,24.713410703852,24.6756337316244
"5","sp|P35749|MYH11_HUMAN",25.1351025366129,24.9298821834028,24.9251693368242,25.0192136140761,25.4854592995761,25.4807028911599,24.9715271468902,22.9625417357849,22.9627807355908,24.3129088426224,24.3362944870166,24.7435696955773,24.7008686566544
"6","sp|P21333|FLNA_HUMAN",26.7297803077218,26.7407200381965,26.8971005796716,26.9637666933476,27.2199690360413,27.2218416259183,26.6499173618032,26.7516923525243,26.7985229407871,27.0230023996523,27.0643595950046,26.356459637135,26.395522724872
"7","sp|P35580|MYH10_HUMAN",24.3080232247734,24.304957346922,24.987752609994,24.8972094004977,24.7960350436545,24.891094913158,24.1781283646029,23.8156446272906,23.8943204351172,23.9800162451021,24.0392244487655,23.2301112693234,23.2244174325439
"8","sp|Q9Y490|TLN1_HUMAN",25.1312542646863,25.0364024544994,25.532697700363,25.5026590669695,25.7957980983583,25.7936000774839,25.1316848127666,25.375156133466,25.4176169869008,25.6215328652646,25.5764699100433,25.2889121534588,25.2452111851216
"9","sp|P12111|CO6A3_HUMAN",25.7189119124644,25.6313585096559,26.2597654827499,26.2350840556172,26.193668089926,26.1332882338389,26.4778455849197,25.5744291869193,25.637113588508,26.7319786885556,26.7207836308955,26.3582386721946,26.341987265855
"10","sp|Q01082|SPTB2_HUMAN",23.6936595533777,23.7509886152369,24.3610981627338,24.4906126487709,24.6022115004384,24.6281066522752,23.9338177264231,23.0110839202326,23.0560625382956,23.0458090795748,23.146047578058,23.1904073958085,23.076345085751
"11","sp|P01024|CO3_HUMAN",25.8916244526006,25.823107510146,26.2503780919578,26.2937204540305,25.8085036807137,25.7442133225524,26.7689882801152,24.2186843418259,24.2454611369447,25.4584973195311,25.4502702451661,25.0905177725981,25.0930224387497
"12","sp|ALBU_HUMAN|;sp|Q92985|IRF7_HUMAN",31.7357710409397,31.7259951639657,31.4381330798957,31.3451657666874,31.4380028654348,31.4660975836532,31.0313308107694,30.9269701403063,30.9811151902484,31.2476815562113,31.1375061531986,31.6765760646606,31.4345764692925
"13","sp|Q13813|SPTN1_HUMAN",23.2400174587276,23.3658868473717,24.0081654301463,23.992333097192,24.1919710122137,24.2300008694741,23.3725256429469,22.7240490409466,22.7655840990228,22.7509288111789,22.805584241396,22.9147816618528,22.8859383344735
"14","sp|Q14204|DYHC1_HUMAN",22.9925174379886,22.8687378986027,23.2564271428194,23.2775932291778,23.3970602359329,23.4368089013435,23.106298584097,23.6787740722705,23.6904929635245,23.3817657501439,23.2467472364656,23.3914141998179,23.3239464313086
