"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2714","sp|O75822|EIF3J_HUMAN",57753.7997104472,77915.8810088975,159812.2286,119082.928380212,89315.3294642356,81169.2274557721,55919.3411569869,393826.302808355,378836.497221705,500791.277333201,382468.828695131,341509.390139307,290315.544924152
"2715","sp|Q8IY17|PLPL6_HUMAN",45661.0392678858,48463.4737401766,34374.65924,26851.3504693219,94741.7801186613,117414.219206228,16268.694380698,127081.175007151,125125.140434934,158230.432007252,144201.44174623,112226.833936537,115486.261870627
"2716","sp|P42766|RL35_HUMAN",40183.1527726311,47582.7317496678,92339.5055,66459.2826172688,116257.79813885,85682.1261406727,6344.38922142593,146411.385793279,159004.759790026,256269.245329433,332020.201668792,261877.743131654,175900.780694958
"2717","sp|P16298|PP2BB_HUMAN",5004.07672291424,6564.65451329556,23367.94508,16369.864415268,39373.353566067,43670.1010476949,6905.900669238,68589.7484674275,85910.3714311848,64016.4447723527,59502.0154537693,44818.5846850446,72368.714731767
"2718","sp|P36222|CH3L1_HUMAN",13634.366731094,17396.7745142236,23878.99784,27450.8740025887,9279.84770285403,10028.5690953464,7994.18279604822,356152.277380054,351716.143084484,125717.614727671,156203.256749946,132720.415170258,67288.514528567
"2719","sp|Q12959|DLG1_HUMAN;sp|Q15700|DLG2_HUMAN",17338.7971736286,45338.679076806,46275.77104,24329.5332761533,43136.3296468468,55394.0056851129,11153.4132706308,105247.104665825,112264.714335031,132485.302268477,76635.432137665,90935.8772536359,82993.0728296685
"2720","sp|Q12800|TFCP2_HUMAN",70070.1893596198,105663.95551953,116492.4368,81901.0299200114,103879.141844336,115110.569640839,103099.213627703,251455.981734993,288388.454621496,224472.681881298,228248.295993213,212807.306362911,265689.108250135
"2721","sp|Q9GZT8|GTPC1_HUMAN",25122.3138289728,28477.8182506594,40873.33096,30952.8752289125,47472.0932164389,53547.1846707267,58648.7403694248,32441.4223355086,28194.6962252416,38299.9726076692,43075.1282222485,116429.663993564,137028.500636784
"2722","sp|P20702|ITAX_HUMAN;sp|Q9P2E3|ZNFX1_HUMAN;sp|Q9NR63|CP26B_HUMAN;sp|Q9NS23|RASF1_HUMAN",10286.6068350299,17371.4227398943,13567.15704,15301.0679770587,9843.29213729894,10174.5905248674,261156.057053745,129107.662744963,44644.8677667993,19923.1941602361,20896.693156537,133250.054658501,95893.5918631107
