"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2","sp|Q15149|PLEC_HUMAN",13943376.5560427,16065458.9869949,28885508.3082081,25882418.704324,39471258.7514297,38277383.8855262,7087864.29760654,81324505.9977979,81561654.1908942,83303822.1380017,82557540.1176609,55109086.6374438,57030310.082949
"3","sp|P35579|MYH9_HUMAN",24074519.0724183,26199056.1941763,44010597.3042383,41269210.9261859,60821148.0496964,60877328.6264486,12457458.46246,130242662.357005,129785369.881708,165650129.079015,172496695.587018,109399721.493143,110809486.099412
"4","sp|Q09666|AHNK_HUMAN",16711162.9136093,19154970.3306478,53449562.6175504,48504060.2490482,60196273.2409667,60164717.7562394,10417012.6798157,46757733.0499673,42176368.7070783,53237844.952562,55750621.2088675,42150266.7598271,41722887.1865755
"5","sp|P35749|MYH11_HUMAN",18800058.2778104,18537068.0619172,31842292.6232215,30060289.4400614,55613857.9769484,54565632.3474523,10578100.5047613,13059977.6101765,12827496.7752551,41556159.549302,43318426.9323256,42968718.5415713,42400206.7837602
"6","sp|P21333|FLNA_HUMAN",59533517.879733,68587151.8290936,133055294.175604,123298136.34737,189545358.648027,187314857.31215,36996503.7958402,142742254.360461,144671147.072442,250868981.610994,266126658.732224,120176003.286109,125033197.64029
"7","sp|P35580|MYH10_HUMAN",10340032.0527957,11801933.3327539,33320684.7807282,27512807.284124,34159822.8772268,35935948.1691244,5852857.63969025,22375812.8456939,23103966.681451,33321528.8552007,35548305.5094869,16369035.6348843,16526598.1713059
"8","sp|Q9Y490|TLN1_HUMAN",18747835.8937054,20020033.5068706,49469276.0396477,42695800.9335109,69256957.9675481,68105238.8814283,11920499.0459746,59874588.8560638,60473469.837355,99007071.3686135,98874795.1056221,60838249.1096533,60010516.3105615
"9","sp|P12111|CO6A3_HUMAN",28670088.8736609,30771532.9827825,83813463.0832652,72654191.0873347,91752451.0818194,86633121.5068692,32539740.6390118,67899018.2903816,69466960.2234232,206823282.549521,211735808.772354,120312411.9164,120833816.137745
"10","sp|Q01082|SPTB2_HUMAN",6632242.78133868,7909149.03975134,21152380.0997114,20481756.5337367,29785699.2161185,29827854.9959021,4877731.91642589,13466287.9127025,13606030.6644852,17929502.9453903,19619556.5926676,15959809.7440122,15036495.0574996
"11","sp|P01024|CO3_HUMAN",32482322.913328,35344009.7713888,83244850.7149934,75813068.9606971,69881832.7762779,65763803.1650265,40433044.0613464,28857082.7734122,28841193.3070462,88857410.2805351,90910420.6472124,53608591.7042461,54456495.6136472
"12","sp|ALBU_HUMAN|;sp|Q92985|IRF7_HUMAN",2219451324.46373,2514862233.73343,3582257920.11242,2965269229.51114,3738834272.23305,3787017767.39781,971896543.838472,1990675763.51346,2031288345.81885,4136465650.99043,4001612532.76192,3573906113.6164,3115670147.04947
"13","sp|Q13813|SPTN1_HUMAN",4778072.93886815,5988156.7478529,16376036.2062282,14265900.0732495,22287201.5113614,22498143.1880354,3209035.24195355,11234954.9951691,11325201.6946547,14743805.3203371,15642086.1573966,13387434.2882722,13316104.1652299
"14","sp|Q14204|DYHC1_HUMAN",3995373.61409893,4181177.2671005,9494256.98326297,8491773.20349246,12705787.7775051,12826995.6637668,2631019.85962043,20524021.4377744,20312883.4581885,22405855.6095315,20979327.8416644,18142347.8286634,17610309.5268013
"15","sp|P15924|DESP_HUMAN",1094231.78533613,1202675.72462442,1509569.70360578,1325475.35985738,1323863.32322961,1437237.30033661,912258.736009534,43671414.0367682,42021308.5280082,4882337.18305881,4978336.56280164,17051078.7863378,17610309.5268013
