"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1132","sp|O76076|WISP2_HUMAN",17.2330801914059,16.6042004017153,19.6762223395161,19.7139991517483,19.3435727979015,19.4049881653511,18.4885581289759,15.6868388178342,15.2641822385109,17.3528145763143,16.7544170020795,15.7607358439154,16.3357133100906
"1133","sp|Q5TDH0|DDI2_HUMAN",20.9776398293696,21.0528774237411,20.432060297945,20.4883080906817,20.1992215340689,20.2970928453349,21.5304588671969,19.6729956611986,19.5568997570437,18.9453253215519,19.2307865206055,19.3687879702519,19.0120528100276
"1134","sp|Q13043|STK4_HUMAN",16.9651259393014,16.6144897704079,15.8922026176126,16.3060620842118,16.4948942565323,16.4539953957615,16.1385109818798,15.8783291971875,16.2737441405382,17.3458180177864,17.2376347214214,16.2523845826162,16.0292156873009
"1135","sp|O43852|CALU_HUMAN",18.0417882617874,17.7426715863242,17.7161153368316,17.5755530699541,17.8945628570468,17.8202233282895,17.2412847594226,18.471600533107,18.4748886674214,20.0182208090527,19.857266405734,19.0334489422234,19.1672850575826
"1136","sp|Q9UIA9|XPO7_HUMAN",17.097392238008,17.022360848076,16.4158634399965,16.6512477796824,17.1514946650983,17.3558582120482,18.6865270097059,17.4178071273385,17.3118491885203,16.2254213884111,16.1015499934704,17.4018349527674,17.3036282033531
"1137","sp|Q13247|SRSF6_HUMAN",18.4810699198519,18.4596138874266,18.2481081418733,18.3366340310462,18.7121204563441,18.4394454381942,18.1222337406457,19.2025747934812,19.1762066156341,18.7597562929083,19.152047633293,18.6622984645922,19.0888655186831
"1138","sp|Q9Y5K5|UCHL5_HUMAN",16.6017196461787,16.2799750248013,16.8162060756119,17.4905674357403,16.7689418984008,15.93584349288,17.2013555952823,16.9592694417279,17.3650169864752,17.0139848402312,16.7303428691867,17.0682332369437,17.0554303460873
"1139","sp|Q13464|ROCK1_HUMAN",17.9452849573975,17.7406402030277,18.069310360293,17.8519811110231,18.2233120773717,17.7528546530068,17.7449902900848,17.9568558393809,17.913637488764,17.1677833833613,17.2643570714534,17.4010011628637,17.3491208029729
"1140","sp|P22059|OSBP1_HUMAN",16.6303112539506,16.6262804028379,15.7666170570938,15.6115993373037,16.288592789464,15.9839990021985,16.7610810406023,16.935317127039,16.8677838121361,16.945189382239,16.5876459305468,16.6289349569884,16.7153948501567
"1141","sp|Q13492|PICAL_HUMAN;sp|O60641|AP180_HUMAN",19.1616430850659,19.2285679332063,18.8121380365039,18.7367539882037,19.5305147688537,19.4273068602293,18.1207366783107,19.0443531037035,19.1091613056655,18.6130840555927,18.4781311117474,19.8926736931776,19.6475979699729
"1142","sp|P62701|RS4X_HUMAN",17.5516871784653,17.8884023689514,18.190351151259,18.9272898181174,18.0995943754894,18.1124066160693,17.9727777286961,19.1928470397953,19.12298480134,19.4088219431371,19.199840523793,19.9473851746917,19.8893893895598
"1143","sp|P28799|GRN_HUMAN",19.407170486003,19.014524399759,17.5778733982792,17.9894290047545,18.056425646792,17.9319634335532,17.9936571071734,19.70422972789,19.7102749091046,17.8722737665183,18.0492753960003,18.4543559026588,18.4666593059599
"1144","sp|Q7Z5L7|PODN_HUMAN",17.7971595527687,18.0261097651215,18.862211906733,19.0494775989617,19.2213383703807,19.1714789355926,19.845842294022,15.3454156792976,15.9043866747021,18.9475636958133,19.0780610201723,16.0134688795941,16.2230243567591
"1145","sp|P49913|CAMP_HUMAN",17.4501084498518,17.0893185427315,17.6253659318988,17.8517546167243,16.8206239856426,16.4938269308621,18.4460319292548,19.651485602236,19.6428804719622,16.5748521365419,16.3952091427664,17.3144367538993,17.3021155751278
"1146","sp|P27361|MK03_HUMAN",21.0320573738313,21.33037604556,21.4996874040235,21.3837125686848,21.8368236207766,21.7256864203763,20.747414636702,20.7902255313596,20.9753235587761,20.9846361103252,21.157989341313,21.0618692902042,20.6112221443656
"1147","sp|P01767|HV306_HUMAN",20.0921539316377,20.0255426542396,21.8476111711758,20.9677907514255,19.9806867192927,19.9058133603783,21.7866089862641,18.918597470977,18.6323290736585,20.4501944054022,20.7103349055206,20.4311200984408,20.0890390806609
