"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1584","sp|P04233|HG2A_HUMAN",876832.63985958,1002053.37179045,1678468.207,1208021.92782727,1709269.58275605,1826915.63793689,359473.383787656,2123953.47464826,1688200.59877495,3923161.22884317,3833194.85093706,2832081.2917174,3139739.59165697
"1585","sp|P30711|GSTT1_HUMAN",134326.03973623,155863.970206483,15831.46823,14904.2903122731,663169.501448494,715209.352590358,232035.139492217,228482.134013332,192338.031675148,626781.66999808,663629.801630493,11048.2875993787,10205.327837925
"1586","sp|P31689|DNJA1_HUMAN",191109.725016147,179007.378403858,247934.3754,207276.873028247,574738.864583299,598031.755347674,131565.993475774,1097265.29929075,1042681.19623556,1054190.84997434,963766.1175186,1360253.65576893,1302777.46234544
"1587","sp|P32969|RL9_HUMAN",82300.0261932094,71627.8838929777,65716.7875,48523.7327816683,145943.778852115,172923.65121537,14956.5016150258,790242.270152465,525885.123651191,692111.306560968,665012.895862724,813529.437019753,809525.218372475
"1588","sp|P46109|CRKL_HUMAN",162727.023390665,179982.950534554,366605.2574,197014.460181479,359030.62755737,277163.403394703,91055.0809730569,1224067.06020436,702619.253195538,1102517.58021876,1255689.77784634,1106869.79360578,1035940.7321161
"1589","sp|P62328|TYB4_HUMAN",357921.95879165,219676.887752031,369576.0578,535281.55836887,1050647.77997692,1136072.34212875,41065.7677391983,887072.876054244,1117399.25283291,1534155.3943097,1578338.63116819,726009.608483162,729274.599287362
"1590","sp|O94905|ERLN2_HUMAN",77636.0562377034,89574.974675273,118294.6808,117875.67569641,194259.123077167,157891.479462343,35461.2493146227,528497.267699823,499309.510308001,197641.511459677,268511.515180326,327727.097234299,394857.312143014
"1591","sp|Q9BWF3|RBM4_HUMAN",55239.8271727731,56880.7348678376,84984.0004,79678.559006651,188694.755738629,114011.764660663,22178.3243713354,386426.985021563,432627.250196944,488263.360044583,654951.226667869,342590.064845448,389222.091359744
"1592","sp|P35613|BASI_HUMAN",91562.910239844,221838.838761969,270630.6262,206287.523894873,411245.506340504,367217.43287797,103486.677654775,1624417.08343202,1841162.29469489,1470362.12869367,1444291.24411621,1136647.39001405,1132893.77718424
"1593","sp|P35625|TIMP3_HUMAN",155073.673385473,209648.351901092,1114906.422,1048828.0147808,730185.037779357,736080.086115646,295548.726455606,251500.018630451,267358.505629784,933319.109046941,1347187.48467845,440234.000029345,477698.793864159
"1594","sp|Q9NR31|SAR1A_HUMAN",276436.043672901,269237.269379063,595741.9947,601853.490857978,789169.785900951,804459.162554788,85886.9609430262,1329100.38028112,1367841.61870703,2385289.07866001,2470301.36589551,925219.066579335,1306624.04534114
"1595","sp|P02008|HBAZ_HUMAN",72337.715123257,91128.34729834,186973.8029,181177.407121245,185331.458555762,170959.329227562,9299.06141471028,22072.422168409,27463.0486725414,43184.0443036989,43281.1251226431,26855.3453560023,29818.3326923134
"1596","sp|Q93050|VPP1_HUMAN",164095.287321197,153398.30939614,168704.431,153520.652831078,153150.205585738,184427.098213408,39609.2637533855,758662.818725624,707027.634776205,335403.450537872,414587.704633864,463725.403703604,579282.913205521
"1597","sp|P61221|ABCE1_HUMAN",31792.2023790684,31842.4322380421,49202.94099,47032.9025508896,59744.4935058186,69174.7343310393,16720.534371327,371531.272551198,307144.96813737,271954.082176282,307705.380489559,310949.517208469,241207.398737062
"1598","sp|Q96C23|GALM_HUMAN",36523.284872104,50192.3825211032,92131.35813,68726.5394074295,161553.313805017,160430.776324376,19562.1786930206,270321.942986997,262572.735662478,257321.965427136,320871.048137723,213541.45322916,310403.599819024
"1599","sp|P32455|GBP1_HUMAN",16680.5771740448,25168.4447035814,71966.06774,69598.396748161,214179.388852695,186491.169767278,10542.7875835196,247680.810831302,286303.037931054,273937.011253391,245220.229620211,197681.217121406,212389.231846138
"1600","sp|O00743|PPP6_HUMAN",153369.874756081,139849.915826449,270571.5482,166898.24081617,204025.196637913,172657.995135172,215662.279705861,602262.15275881,502572.001501675,467059.129250352,726202.31117072,425756.970483455,302030.050239823
"1601","sp|O14744|ANM5_HUMAN",169020.894546901,164971.851866227,110625.1639,159457.966596978,195793.090511452,205625.719333628,90135.101436144,142062.728932945,142405.323288427,351200.371985453,393829.886633983,328256.9299599,332614.216664329
"1602","sp|Q8NFV4|ABHDB_HUMAN",20214.7714630988,17791.4073240285,14005.48971,14379.3079979899,75647.4950254814,81575.0066910485,8266.26733102857,175320.269299793,143432.965544249,146147.9968549,169315.695646309,304056.854844277,266291.844183631
"1603","sp|A6NHR9|SMHD1_HUMAN",132209.562233882,77972.9584622465,31511.62368,30924.737408628,67016.579735171,80044.6856925105,126970.332305075,388356.144297243,413212.617755823,278786.566321452,288916.404341164,324596.839156719,347371.236657297
"1604","sp|O43837|IDH3B_HUMAN",47922.2110713071,42552.788280202,58491.29999,54965.7006294035,116067.695158099,134929.989564666,13796.3574146111,136715.356811779,117105.187271874,312591.342356123,320215.996806471,328702.930897974,341458.548156761
"1605","sp|O60826|CCD22_HUMAN",56709.0116043518,45274.2526584643,104541.5856,102117.365989244,133375.32856409,100782.875986683,5948.45608088377,258980.294351291,283939.267821562,247308.346175843,389229.254391489,232045.368430498,224196.083856375
"1606","sp|Q14BN4|SLMAP_HUMAN",83013.2574984615,78688.3107770955,136195.9682,189031.534067091,234330.7042795,187190.213435756,36933.5629361364,70747.9334825847,57500.9187068474,159859.191444369,149720.500401426,110911.037141433,95052.1042972799
"1607","sp|Q15404|RSU1_HUMAN",973827.92931739,1189227.80695046,2138736.9,1810168.759579,5013937.37434979,4574176.44224081,417704.436611093,1186596.85373242,1260983.21741824,3224551.00772181,2561505.40651539,2111951.76505035,2096784.49918131
"1608","sp|Q14766|LTBP1_HUMAN",6833.98906509801,5021.19636636634,48864.74967,33111.3052496653,19169.4201121688,27264.3540603805,876.141235493381,158328.769262362,132620.100185421,555581.306075469,583334.114683903,47764.4868743988,77022.055515569
"1609","sp|P11233|RALA_HUMAN",171527.364160465,136921.978598617,347217.954,540728.654668849,1058198.36126056,595216.710467324,106290.910298728,495995.250450699,443328.177713034,497361.075477687,483632.713836971,190471.419746846,205542.493481651
