"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2601","sp|Q6NSW5|FA45B_HUMAN",11763.2613872939,16723.5765165695,18939.9834308407,25727.437277655,37406.1348348324,28711.2175736674,6320.68343465041,139138.887671637,109411.172465488,110866.302744205,71312.6275041898,113446.495776187,151417.051831283
"2602","sp|O14734|ACOT8_HUMAN",9665.6416210482,5489.50412321826,11450.3138633134,1589.88264343933,31753.9509261073,43859.2487981308,5.36959416485344e-06,60080.8693605597,48674.9628614654,69811.7833766728,87288.9531658607,147905.606620514,135050.200177839
"2603","sp|Q5U651|RAIN_HUMAN",23642.6745114213,30127.9577151333,96199.5657592454,63595.5410026452,113100.90952092,111721.370657337,7379.20920370237,71342.9124067387,31117.3259862898,44121.7500123978,72477.1553185138,101578.924752418,57759.753744436
"2604","sp|P61513|RL37A_HUMAN",4673.91354979829,10338.9682967314,33524.6979515366,14432.1921780318,131229.746748776,90532.7473164969,2221.72360060365,1603.57835083887,3754.26974058321,147611.20052324,165088.720059544,84598.5438582692,66318.0330735496
"2605","sp|Q70J99|UN13D_HUMAN",5.2222384105029e-06,6.17902268730573e-06,1611.94221040175,4027.64205583633,27884.3475300498,21181.8827546192,5.36959416485344e-06,283882.909609492,271119.092214988,130519.483879628,216549.486407668,172394.690762401,165218.664978783
"2606","sp|Q9UEW8|STK39_HUMAN",2925.14253723974,4468.79899350573,4192.83124507575,6163.3237283994,7685.1547004109,5315.28632478471,1997.99198363908,73185.9081758288,35965.2026909496,32723.1250793188,45126.1684478048,50374.3065771041,42312.9387458898
"2607","sp|P17050|NAGAB_HUMAN",46804.950021333,61832.2268642772,56987.5575901896,56194.7256221468,55987.6901540229,56289.3196880031,11143.3952535458,224662.406193687,219955.897763399,417777.767672002,650507.611067127,355183.131640984,344078.778830023
"2608","sp|Q9UI10|EI2BD_HUMAN",2664.46198561845,3917.018604735,5192.167019463,4132.48284329482,6653.8890584419,9915.05795114498,1807.30736481988,81956.5081156638,84471.1915443686,41402.139553008,37177.1312572439,50722.5400907551,37357.5458561221
"2609","sp|Q96T76|MMS19_HUMAN",2659.28407252313,309.185439445336,7814.09467494097,9322.73762563416,36938.496388984,33824.540482804,269.963131710889,70480.5834705021,74701.680101454,128808.231008111,175998.57239139,68883.5513891375,59462.1047074223
"2610","sp|Q8IY81|SPB1_HUMAN",2880.09492434227,1886.49170821952,8981.06736260239,10748.1012434605,12615.7074185094,14466.0214225847,1555.69599232956,306132.049583716,277056.478427797,107174.973096741,73584.9157718154,146450.760426218,205656.093446398
"2611","sp|Q9NRY5|F1142_HUMAN",66229.5714533215,46050.0462042787,65058.5515719329,44892.4280729231,121371.255505503,159517.484985753,27036.5665538991,97174.6011844839,113305.227940308,91700.3192824302,84591.878595571,155225.141353473,171110.637404383
"2612","sp|O75688|PPM1B_HUMAN",39596.3992816234,80221.8758647109,96855.9428210863,56137.4940510704,88235.2692461212,71155.3732954429,50637.9103849819,136677.975235415,131445.430280947,115727.35568772,145622.589195869,205903.043970708,195521.040212482
"2613","sp|P52292|IMA1_HUMAN",11342.843104828,12486.5315830929,20655.3560627218,13653.4851489736,31669.5454093454,30299.4719661758,810.911924640555,817497.854342429,717463.955139147,452962.993190947,512147.30639826,606654.762165512,625657.507247764
