"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1810","sp|Q13308|PTK7_HUMAN",31701.4344190143,41584.6398834571,136636.221112852,101574.487103838,71037.9089804301,80482.8664598382,146011.175730422,129758.11939145,120026.499719101,111814.661244498,118296.452096372,94223.2348181872,110425.854188263
"1811","sp|Q5T9A4|ATD3B_HUMAN",112495.930722663,61292.7044669027,20864.1332971441,27782.8272802299,32433.7690551437,30821.2674258439,21913.688285606,55781.0344536375,64420.2796178093,32812.6951948684,45793.3295427118,55122.4568045902,43703.8679131457
"1812","sp|Q08431|MFGM_HUMAN",197051.071053519,194450.176927034,327975.406270573,330657.563971731,390361.743463381,478273.958874238,853798.043387196,42313.3827766437,56619.3586885743,239662.845704429,245120.33506619,162881.757046412,142454.563660485
"1813","sp|Q9UBI1|COMD3_HUMAN",160627.465249515,167877.599534111,219693.838764825,194154.206785207,156763.793169843,134910.362151694,114529.608963634,286869.21550507,286766.611669521,69685.9154163254,76402.7984572514,228986.281680573,277805.13755616
"1814","sp|Q9H8H3|MET7A_HUMAN",1416859.77481796,1683864.75720526,2319799.68342296,2107044.38838084,1345765.82715208,1483832.3294421,1677336.40798972,593036.468420079,629172.394292993,1071790.22923238,799069.947451779,1112283.91835897,1102713.28246704
"1815","sp|Q86TX2|ACOT1_HUMAN",352077.844742626,230072.58983175,97824.8479777798,104122.011793248,126905.008845398,192063.161536742,65541.5499438517,166425.251841572,94479.8368151926,166028.027850009,187568.454276161,49915.7254458506,64349.0335265684
"1816","sp|Q9H9E3|COG4_HUMAN",6329.55793242082,4527.23526370278,2537.34710649394,6482.58227490502,10350.7819654634,7852.97902012771,9481.40229659796,56007.8915516441,51418.8879644085,37241.3943396037,15242.2163226359,21879.2927972123,24472.7532679263
"1817","sp|P55083|MFAP4_HUMAN",152947.437239993,131637.082023884,272322.131964691,219765.446569746,450291.078088969,416023.176732066,123368.776613386,17083.9036294576,29691.0784915171,1396263.40576187,867210.673903209,108280.388525106,38051.3565080964
"1818","sp|P36959|GMPR1_HUMAN",413317.680590412,419888.400829411,199446.080218702,199275.067456819,70609.5659649352,100561.89663091,563984.991166761,12067.4095557756,3056.74761548682,8252.66976143419,7719.12150336608,19121.6453448959,14892.2966652557
"1819","sp|Q9NUB1|ACS2L_HUMAN",96834.8603595384,125683.849011629,78331.4454170135,94647.2677978423,106917.765337607,91066.1467919488,180113.77481365,51592.3496199518,60663.4895881299,71392.4084662259,96759.6507995086,85129.3389370619,97238.07557648
"1820","sp|P98179|RBM3_HUMAN",6722.34092959789,9719.57541524876,10825.3515121459,6125.9857442441,27241.2223926236,28888.902849943,36832.440454858,4217.70843937634,3960.00546977528,357.768896539962,3477.98971641152,139523.732198646,134606.571152941
"1821","sp|P54105|ICLN_HUMAN",186005.923694097,201295.228096484,117435.850307739,140763.391632604,90253.8882111518,105838.818658141,779062.511818157,304154.452222238,245105.610620729,108927.289808986,96485.2386603812,131985.762125687,140277.615738011
"1822","sp|Q9HD89|RETN_HUMAN",69686.9259911883,61596.4407291268,43728.8036850404,29163.3796396028,12215.7708788628,16151.9097767304,49237.1596080597,396066.067099095,367664.330074553,11795.9570527897,4216.51049389874,98687.4619400562,111425.978143746
"1823","sp|O95433|AHSA1_HUMAN",102855.400429889,130681.282245658,111189.546072652,75501.3140310169,131116.767113439,111030.109729355,130636.239350065,336449.026130322,363060.155224474,336998.627864097,323241.971267444,208450.230520519,227090.220797886
"1824","sp|Q9BXS5|AP1M1_HUMAN",58218.6063192906,51725.3164172371,66138.6692940674,68176.1021725593,42622.1222621005,35686.7209087522,47384.7623685853,57832.8851372339,48129.7807837835,82589.0740397031,84112.3530352563,115040.182207467,130475.738381065
"1825","sp|P68036|UB2L3_HUMAN",2013163.11376627,1330777.75270932,1528425.05806689,1349647.18992618,999392.621678229,759261.666196147,3221392.61832822,1325024.05996025,906345.623300447,784223.184893362,533217.767611202,1213760.66393532,1322420.17286307
"1826","sp|P04208|LV106_HUMAN",1788447.40757765,1616797.68016737,6736245.41818789,7341385.13480654,1780521.45047972,1801500.38829537,7964889.19685689,986817.294681048,804791.396672682,2984241.55001271,3149456.52787135,2916025.66891857,2752612.64926409
"1827","sp|CYC_HUMAN|;sp|CYC_HORSE|",1562033.17230794,1655122.93789668,1074354.43884684,1221992.40290066,1396668.4148191,1239588.63936984,820495.072903214,1415476.83495886,1502787.72257032,1965900.43744574,2113144.93447114,1244265.69477814,1259893.4328974
"1828","sp|P62280|RS11_HUMAN",386555.83796824,353390.997963873,302020.654534031,324369.05320857,474152.225443335,490882.209409856,305437.218193456,617064.067648647,559976.198319498,819503.442297717,880651.007683601,774684.521870899,805710.366950977
"1829","sp|P57088|TMM33_HUMAN",369800.316405181,527051.938886447,290641.751055624,349818.511255221,230268.122354808,235363.852873663,446794.404366704,264484.700254291,374146.924509665,411913.758594974,388931.85614495,253169.062014004,300302.663922274
"1830","sp|P22528|SPR1B_HUMAN",29946.2395293116,28437.7237204488,46378.4490536638,41102.7963771717,70841.0326553982,57745.4994437532,36167.1762055683,7554868.13992494,7750857.38773943,89082.974662183,58082.3554949407,1234806.5308019,1348397.16832969
"1831","sp|Q01105|SET_HUMAN",1.31499297115231e-05,1.36087676339092e-05,1.49225446329458e-05,1.51248914716309e-05,5778.54794062489,9499.48432274659,2.30118419044651e-05,26803.9157881695,23784.8577129874,34976.8571721623,37873.2592897813,17377.2956491923,19761.3291801407
"1832","sp|O00244|ATOX1_HUMAN",238429.379961842,240829.548757055,474113.68432609,376398.612262715,496905.680810087,503359.848733481,279023.356207887,573339.611544676,635749.930078723,616819.918687191,602623.91298372,454913.751409831,654367.036921008
"1833","sp|P37108|SRP14_HUMAN",279154.52502343,260381.508813633,216747.65138053,156380.073624026,1099555.64029131,1115602.03541637,262708.224933804,1221505.78760714,1147563.54031167,956682.763505102,819535.216177307,2030196.30326142,2616677.7338213
"1834","sp|P30511|HLAF_HUMAN",14990919.8711364,16194433.4843519,14114391.9385437,14563236.9818219,14492242.1809618,15182776.1394889,7190402.62040718,14101083.3772158,13425884.8476195,11636024.3201978,11197538.9815132,9976318.23568091,9331735.52284628
"1835","sp|Q5T2P8|AXA81_HUMAN",28583.8477548635,30528.856753388,45207.3640275762,29814.4122616307,16370.2429338753,26571.3114132432,12432.3217655187,8210.36128924779,5385.17144404113,157661.511657589,117071.017487448,24140.6367094522,19996.2512826713
"1836","sp|P60033|CD81_HUMAN",5198129.26295296,5920128.17169094,11305389.3947608,9639748.5739062,8189705.4527096,7250432.16012686,8147260.91352646,1904955.1693127,2166232.27180194,4890821.56133192,4372689.11013651,1990515.49547034,2866604.81048418
"1837","sp|P18031|PTN1_HUMAN",1953130.2735414,1950904.60326335,1317039.08159897,1365774.60699921,1307487.35918769,1260444.77234242,1596458.82320727,637907.451148166,745472.998623744,1072970.58581557,1000656.46500874,971617.797088745,1121946.08069732
"1838","sp|P24666|PPAC_HUMAN",2152967.42388488,2177954.74677089,915801.213839563,1014436.39277984,649453.429228701,601202.103772073,3407566.29628883,748490.858499453,682359.583130277,412468.324101496,471901.823594845,556438.224161298,496548.631841379
"1839","sp|P59666|DEF3_HUMAN",839916.12651251,630803.247207999,562668.720459592,450152.989924591,52212.2866862763,54395.2248391964,650694.312173372,1908431.10932043,1962057.24665068,496597.084110822,537797.092770061,142907.644440961,148760.1242683
"1840","sp|Q9UHL4|DPP2_HUMAN",243577.066174636,293682.189206555,412256.124969827,430291.460541864,263726.745117288,283813.322226944,76887.1578869358,162778.055897864,216198.928941355,341035.980429175,300297.462434481,375944.288225691,338905.774037301
"1841","sp|P11908|PRPS2_HUMAN;sp|P21108|PRPS3_HUMAN",2205765.67510979,2534539.73270502,2695395.80877303,2706654.83266258,2201316.99782974,1860410.12956364,302850.469241252,1490669.91270423,1667166.72002824,455718.475190039,527496.475523717,1275195.77034193,1177529.01360451
"1842","sp|Q9UBG0|MRC2_HUMAN",166388.2312988,154434.156789014,207675.109547591,112665.213102796,571569.736277577,492631.021015043,158582.834037589,368175.181432283,401727.597930757,376926.91897236,527938.614986883,311965.550958767,425602.355229831
"1843","sp|Q92542|NICA_HUMAN",275794.73218406,298341.330305669,208522.058415218,191391.971601823,377793.515608742,383333.367984701,158720.95548495,680350.266752539,644847.081493795,248523.85233366,248433.409099364,293693.317496405,283503.247240388
"1844","sp|Q9Y3U8|RL36_HUMAN",329361.918973881,362311.443082143,661981.981151241,707665.016186977,595199.941600903,575599.419127963,317585.644269122,93418.4939488307,97768.192088609,780938.463827387,890452.17068854,420522.140281923,316316.863718248
"1845","sp|P84090|ERH_HUMAN",267264.471536167,216944.783127471,344482.474743239,428881.827614159,460244.909580427,430846.180033543,71806.7159131512,1426927.46394755,1059501.46153317,563149.595338343,631776.080322041,823862.512114858,902666.595119632
"1846","sp|P01620|KV302_HUMAN;sp|P18135|KV312_HUMAN;sp|P01622|KV304_HUMAN;sp|P04206|KV307_HUMAN",13675926.8999841,27761885.9731747,47453691.9327675,36299739.5319141,23247971.8319596,25337490.0509653,9978175.3973649,13773151.2056527,12190373.9720717,25426867.9589508,25981789.6680424,10980645.5748434,10864806.3587425
"1847","sp|RETBP_HUMAN|",228077.934789471,167653.554854275,225798.189473731,177955.631484024,323360.292375479,365926.455630751,674466.22808227,68330.9323596728,91353.1046498589,107582.390705479,103897.88471856,89014.7465025916,121762.841431973
"1848","sp|P51692|STA5B_HUMAN;sp|P42229|STA5A_HUMAN",81962.7357041726,89635.913540603,119891.226439523,125610.553793127,140213.755051285,148592.508288349,93161.7611883062,180292.50629921,177605.485758717,140971.376381432,141415.937697576,111717.045026292,149041.222137797
"1849","sp|Q15118|PDK1_HUMAN",48070.7922005796,38342.3227564854,40944.0211250952,34908.4620212492,51209.3743644349,47262.5615369065,83466.4615476363,163135.872200289,144164.85723241,385934.976677769,472851.080527675,188925.14101821,236050.282826558
"1850","sp|P08253|MMP2_HUMAN",37737.8282418741,42290.7800830988,158025.881977708,146778.132255823,37571.0525411317,35076.7973707695,26579.0220250016,148278.840401017,122105.034094605,280664.921031562,287095.438877771,61959.3477220103,71270.9642841225
"1851","sp|Q96H20|SNF8_HUMAN",48386.8245139364,42704.5076038894,79378.6032762231,89061.9575853788,89638.5555486892,74407.5904570768,74109.7567680381,89199.5403116471,86656.0373380299,56044.9754552799,43090.3801550693,115241.61478547,112993.133343605
"1852","sp|Q96DI7|SNR40_HUMAN",72085.271897746,82745.6000727004,56707.3707006693,66647.441325061,183833.656493111,144096.332327507,41900.4762844351,285082.302854342,235398.295323274,216372.866467712,198166.303196308,169660.18120178,177638.870554258
"1853","sp|Q29RF7|PDS5A_HUMAN",112923.727878569,103644.988395492,107441.790517529,106381.763945065,124575.057556655,148090.834562623,110934.108951668,176542.501406175,159287.037642654,301236.63638091,195140.450324567,167549.283389077,187727.317777102
"1854","sp|Q96SQ9|CP2S1_HUMAN",139142.493355125,96046.8259974745,200887.210939437,191842.854901518,82257.2976310737,94740.560416661,177878.045253187,295103.007629959,287687.417497954,90909.4783829775,101711.877626261,238422.172178512,245911.801771476
"1855","sp|P0DMM9|ST1A3_HUMAN",693749.096926653,657393.699445034,726524.879424008,770260.505590492,853410.560130446,830550.564400739,69414.8387170421,92872.5226277848,87025.974745693,90291.9604334131,90029.3342150338,111708.891562177,101350.674470421
"1856","sp|O75569|PRKRA_HUMAN",150620.392540419,184237.61647386,142464.805032414,100766.958727117,109093.762820366,104637.350174949,128941.17181853,148890.606311321,135100.543225388,158085.72429999,140042.228076843,183035.727203012,145160.171864006
"1857","sp|Q13976|KGP1_HUMAN",87944.2226398686,117085.668805718,230141.780643125,209769.135363086,237258.663092933,225892.553574575,119467.06029937,95463.5129116784,107896.815112013,150788.240949844,151137.762814562,40894.9512771409,40708.1474969274
"1858","sp|Q9UIJ7|KAD3_HUMAN",191456.125486397,216849.344023528,145441.71577234,133272.393857365,320988.195734302,415133.588202627,175394.175181501,225628.018967416,393132.302878961,192987.384863062,184225.563733621,196224.812736482,309736.280467383
"1859","sp|P01920|DQB1_HUMAN",77671.7506853736,59816.2150032549,176874.964591803,157481.663937086,252607.465725581,208504.038210192,1125539.10570329,43012.3521476646,52115.0505037985,176085.340431672,182322.525362366,52512.4309418618,73077.9016943485
"1860","sp|P49406|RM19_HUMAN",132497.712235043,170314.708947046,163925.1526034,246763.295113451,127490.182034772,142184.026180535,111334.574325334,237265.505183154,224815.001991382,196912.643382418,238189.14180581,110018.244280407,133083.526600311
"1861","sp|Q4G0N4|NAKD2_HUMAN",26130.1006815839,18200.938912404,18068.4006485599,13540.0183690575,41194.3504773504,39506.5602209675,4684.44371639856,86215.5503745392,38468.323861129,29935.8895538744,79996.2601437423,47803.2569589266,48453.7903291208
"1862","sp|P23743|DGKA_HUMAN",11828.1056267192,25665.9688324089,18674.0976921491,15191.4654964302,43633.5462199527,58490.5722466448,9377.26760923978,311926.495107856,259393.752330839,170742.075736632,165800.622468166,213924.21584816,225396.657042116
"1863","sp|Q06828|FMOD_HUMAN",143829.941890464,115704.457726467,461102.011525813,345607.261405464,424261.346838844,383625.135590952,224097.668751772,105046.383147585,94649.8914613269,2057018.7987557,2054657.28313422,110607.375399448,106106.928022358
"1864","sp|P07948|LYN_HUMAN",284148.854125942,316032.178027276,223585.421282073,167713.402246944,241853.959959261,289186.056839024,226351.455520483,495055.704216571,521699.701318336,366352.531292606,388327.058256193,363348.879999395,261712.955379253
"1865","sp|Q04837|SSBP_HUMAN",162637.472113207,180618.420381481,116420.494913052,146416.693798192,95697.816974429,105155.541578042,395349.712804682,469867.458998291,307855.218075986,69665.2207298334,65430.3410930805,292797.082494044,241740.08293358
"1866","sp|P48739|PIPNB_HUMAN",634718.840349313,492636.902242332,648951.84334346,430569.883476546,590407.948475652,680754.701317147,209178.944668473,560655.806824096,512706.144277851,761797.96317899,849710.905238888,315235.367999775,312526.349209291
"1867","sp|O60547|GMDS_HUMAN",135909.793665922,158152.327543166,108886.804054532,134047.524701428,45253.4095750819,50619.4163665012,227577.346274431,125968.520377935,125320.346047426,153882.165952655,126328.647926109,88359.0009623953,115984.241796166
"1868","sp|O14936|CSKP_HUMAN",27266.4649023355,43388.8941068157,61527.7070424684,49427.3612397909,37644.0174983491,45223.9978882943,8395.15718166046,124256.234267693,130790.823481542,122254.410814048,132853.284965264,88206.2695561711,113813.979395641
"1869","sp|P46087|NOP2_HUMAN",13318.9423917233,14990.2841619496,6489.67431135133,11576.9673684923,22537.0420902919,14719.3971018677,4161.66472828999,103113.519446903,94321.1020844349,111036.518236134,102330.834978023,33196.6074226347,33589.8364375887
"1870","sp|Q92538|GBF1_HUMAN",14718.9354170868,13223.5311446138,45976.2101022225,13192.0973067459,44059.932571408,41114.7645701213,6801.81438782334,77210.2599070889,61312.731897016,199357.70031417,166544.679862679,31251.5485859967,43807.4062316405
"1871","Int_P61626ups|LYSC_HUMAN_UPS",1246209.01905104,1769510.07881025,763499.480904937,1526530.31444846,700437.829527811,641160.269576481,2920283.51614526,930538.834656917,976772.31224562,287744.492158432,192460.026396232,393004.471133121,759709.984621259
"1872","sp|Q15109|RAGE_HUMAN",789965.815660408,742439.489649757,2088913.22154277,2392706.84480285,2445735.39607225,2382983.25621702,461466.566067888,263933.871192005,191317.921161089,254691.916098757,277821.307728171,128588.21091724,102930.534561573
"1873","sp|P28161|GSTM2_HUMAN",16743.4454303071,14998.1522070448,32361.9188539263,41816.7294601085,14941.4578193469,16329.4953248838,17522.8411863621,21102.6874035326,19904.3950461933,18123.2740325161,16195.2764733369,8151.39653988541,8640.478428829
"1874","sp|P15428|PGDH_HUMAN",6043.58772334731,7296.70057321051,47401.2311898988,82644.2502866396,202581.516304106,227034.23405994,21694.4899175246,8678.00082158927,7794.06539402996,8063.0011954118,10796.2760994069,14815.6308729194,18474.4223885595
"1875","sp|O60784|TOM1_HUMAN",442021.130848381,560126.332963328,493587.722363285,510782.587981821,507821.411225772,491054.064238873,332775.044981739,301333.461134972,307161.666105182,458607.671585129,443756.110743356,292660.13857795,316865.544971237
"1876","sp|Q9NS69|TOM22_HUMAN",30028.0640595964,94469.6732689472,159801.30754331,158249.929774409,72183.9336229046,78444.870035799,60078.9869234002,238784.695812645,235127.560790342,91100.172911055,115833.076714654,323948.741660432,112067.050310592
"1877","sp|Q06203|PUR1_HUMAN",4978.27034522903,3163.38779207262,1125.13212774582,1467.35160745164,12073.1007225771,33995.5127759554,40227.7990219438,109819.518789543,137490.626494292,72328.6971724253,83143.8998201751,39198.3137050439,50840.5541195646
"1878","sp|Q9UPY8|MARE3_HUMAN",57169.1575583621,79107.4137207885,67253.7461452085,29732.8664848859,80564.5226079092,53906.2765178554,23794.2552987589,39251.8400619033,29323.5220121522,63883.4278157733,83784.6639766915,82121.9041542443,88359.2655689021
"1879","sp|Q99729|ROAA_HUMAN",47707.6601659284,42547.0033336179,64313.6714977936,75993.605214966,65615.1273170715,67932.6783699624,28679.4262149672,105618.625934725,169061.315652746,139392.475363568,147706.515553746,71551.9151729945,49821.0683726049
"1880","sp|O75400|PR40A_HUMAN",133076.979920265,150649.75257105,46950.2747114521,42893.7577359127,108114.808841825,185098.791854596,22335.6800637698,106451.920274801,113867.164431835,155749.339388497,161412.28200929,248112.425447794,231868.175900678
"1881","sp|Q8WYJ6|SEPT1_HUMAN",52055.225610846,50176.4422859813,46680.4821031619,27051.0115389847,57132.550002971,33538.8463394337,3021.431475832,55259.1854870012,64999.9118601949,140132.023920275,118975.907739193,241074.238252981,219274.297799294
"1882","sp|O75494|SRS10_HUMAN;sp|Q8WXF0|SRS12_HUMAN",156018.559534853,160798.339704542,176499.786749856,148026.384542637,183918.073401253,168195.155699381,166294.592365985,187268.659444106,183367.248060525,107103.452203038,134953.225236008,256376.239426689,246207.244651439
"1883","sp|Q9ULC5|ACSL5_HUMAN",151507.229060136,174071.727017111,207920.155040616,173875.28530122,247505.725882574,247608.01412773,153163.718134044,43377.3812608155,48086.3017887742,91760.8323258106,104115.861611144,36219.948808805,25961.3116653888
"1884","sp|P63151|2ABA_HUMAN;sp|Q9Y2T4|2ABG_HUMAN",122144.431858482,113528.032885518,158693.78358891,215368.205173318,212441.719155345,249996.228139194,164937.501942626,508508.944143645,384250.934591447,207350.533601474,245398.97733811,631253.318508096,476677.89697404
"1885","sp|P42858|HD_HUMAN",65368.5298650061,68804.4137527249,79633.9852577741,81245.1543414508,90086.2747121082,91281.1241656922,68315.0385203533,178733.882236004,207601.57017456,97023.2038969329,107562.646594547,129618.301796948,115567.901883257
"1886","sp|Q8WW12|PCNP_HUMAN",330245.051421397,298981.238102983,206131.394838355,186695.323601281,241149.623302149,235837.2068769,236362.116714354,161264.432654833,183042.875717381,210618.943460942,143716.264052049,195781.573822307,187733.794268176
"1887","sp|P61225|RAP2B_HUMAN",346553.69497809,323853.983387918,303247.724933417,343293.249053365,57442.5293312785,85021.2637789118,1470632.4073756,156541.727651963,63478.7188540152,7853.96816113069,8556.65938691708,78934.8677898397,72103.357892281
"1888","sp|Q9BQS8|FYCO1_HUMAN",7557.89693010248,14039.4999222528,34436.3364185782,15946.5574474074,102234.238895756,91497.7375328594,56977.6006555953,18554.3722776464,26343.3099052235,25735.6956207536,35238.176401298,29352.7813122036,33221.3128374131
"1889","sp|Q9BRG1|VPS25_HUMAN",192298.450151537,115485.856825859,76960.7687897826,79854.7879088735,119664.456197694,117146.186850089,149065.322552787,150721.538445201,141259.140500825,48932.0316331676,52074.8223106217,146388.01060705,185176.855875588
"1890","sp|Q02153|GCYB1_HUMAN",41464.3509629644,40733.0126494118,72292.5356772004,61971.4572991198,161851.77977438,118566.235451636,47934.1827275556,42941.6508486941,30802.6011475257,73835.0474666015,76677.1835035832,41167.3823593052,38829.501924809
"1891","sp|Q92804|RBP56_HUMAN",207287.207122235,155979.497948104,78924.275824789,118077.641207772,491617.777247083,55500.642851042,288811.08831935,215541.676764034,213833.658190263,360610.66406896,159222.112144394,158168.244898318,341107.119848955
"1892","sp|Q9Y6M9|NDUB9_HUMAN",86924.2190306009,81202.1077191281,102680.932200445,159512.191355825,159590.381219337,156554.954928249,153654.064333425,214426.474958793,208793.513394838,290751.287042098,287492.580243213,336213.39409457,302428.022011463
"1893","sp|P54802|ANAG_HUMAN",43886.8984341108,46414.2333420252,16753.0557125596,11595.1437113558,24611.2595296807,31179.29956843,7352.60935226626,108791.807648014,99801.3309116865,33813.2056878355,38267.3769347827,42531.5700934527,43675.593407733
"1894","sp|Q07507|DERM_HUMAN",1062419.48563348,1182462.66955284,2718159.87752802,2050104.63661344,2087751.68297085,2086804.59407017,5873330.13529845,95613.9096560989,101116.869945013,203325.499104127,227274.512845742,464971.589891305,419115.706561844
"1895","sp|P01593|KV101_HUMAN;sp|P01608|KV116_HUMAN;sp|P01607|KV115_HUMAN;sp|P01610|KV118_HUMAN",2272073.50399384,2625358.48448286,4259240.35472744,5614946.11538667,2910562.81039798,1994028.03206602,438284.28074316,603791.734947303,666267.092771308,1552113.1229263,1580222.7152287,2211333.7504233,2142864.2283967
"1896","sp|O60234|GMFG_HUMAN",483733.633911382,747459.90556109,520426.496985017,463498.088832089,603285.902819294,604200.560189396,388590.343690216,556467.4217942,713001.682741783,1046462.75791703,1134168.38860453,772699.860572707,567635.90491105
"1897","sp|P09234|RU1C_HUMAN",25610.5993217017,627.007945225002,69932.4428580262,46171.0528728692,109480.838834073,129315.393794629,39672.44308052,217944.803642991,213734.842442273,166404.119412158,64298.8697927043,356075.074731743,233035.71359103
"1898","sp|Q9NZ45|CISD1_HUMAN",444074.827564543,421461.349823225,331971.077565723,250447.982605297,312186.521146765,339653.382999,203981.168534475,323263.89551238,288486.116468678,528095.605339882,652973.038235393,515097.193109584,460468.892133228
"1899","sp|P62495|ERF1_HUMAN",277835.656636492,304246.040399573,370270.379298945,339028.63102405,488300.957202757,363303.105176499,201122.122528081,192196.639492544,169496.585969467,542204.954373581,606661.606795947,264501.331897055,330740.512253646
"1900","sp|O94919|ENDD1_HUMAN",358186.454310631,456513.524200003,597951.025991207,436868.96048889,331831.149430893,335519.117098385,448505.833248797,116725.016898499,139727.88341018,174552.790094508,182924.571105996,182638.103497478,183408.883193693
"1901","sp|Q9H845|ACAD9_HUMAN",204828.681272449,163673.026112415,119944.480061956,102402.393080464,140126.155083173,131856.30601379,86050.0927864642,180242.646426066,162145.296589427,146572.130866171,123149.221332122,125858.146639047,114569.421113089
"1902","sp|P15374|UCHL3_HUMAN",633959.730017379,448349.145603887,238406.927752916,153438.013917219,229831.196047216,193098.502055205,336872.494891354,253498.950371504,208871.824521969,296626.651183637,233527.649630789,294250.392897165,302840.598435436
"1903","sp|P61011|SRP54_HUMAN",143024.349844482,148849.094328451,159849.984585452,167459.099127941,142523.896350732,145434.856519626,125227.573607177,134943.080862677,147507.137448766,270681.152950397,288247.149589887,220877.792214137,164527.11112622
"1904","sp|Q96PU8|QKI_HUMAN",418834.56725427,446157.349061111,541002.9141309,544190.3868573,689389.960961372,747662.583241895,374849.829525285,327129.925431171,324920.770772441,752857.174278296,690955.672470271,403276.052299749,468482.015899788
"1905","sp|O95299|NDUAA_HUMAN",130942.618523918,147710.057488452,93243.1967972644,82305.1186239473,124506.955189508,125029.157375088,301765.636015573,117774.647764223,117272.015449135,95577.7005890813,93928.5867291784,170137.959401835,181487.800261172
"1906","sp|P98194|AT2C1_HUMAN",186959.840503759,164794.193687897,259309.48308077,609737.118289233,1871233.24818508,246895.353939276,35542.363230523,177207.368471207,133802.65280598,253251.028931043,196610.312512688,99993.541972566,103580.253514554
"1907","sp|O14558|HSPB6_HUMAN",166905.28035459,34799.8965801709,288911.149381914,269413.094155252,292886.292242338,343323.011387313,46876.1646259521,11138.5264555719,19179.6951049102,64539.4428881167,76670.9326699045,26424.2673148997,40242.5583099746
"1908","sp|O95758|PTBP3_HUMAN",4597.10603288322,992.85385825355,7804.81006162865,13748.8001384979,25754.472143777,32045.9868912872,4447.64918232203,708.184182074914,10887.130759452,34773.136356198,20799.2325350152,96062.7067397864,85206.1041969094
"1909","sp|Q9NSK0|KLC4_HUMAN",133183.103272018,144740.902826119,68266.8994050612,66927.0607596571,123324.753653453,184593.482741289,34194.2818742348,76975.7121355964,101127.572763891,142967.325095076,129776.963735564,74540.6655839046,54134.3134179174
"1910","sp|Q9NP81|SYSM_HUMAN",86238.9329037649,129506.236919502,74483.5616914826,71759.0124395803,60525.0735451483,61450.4071813943,19516.7067154837,216758.026952069,173315.563182201,119986.115693431,124836.104335454,160155.614733433,127443.129834287
"1911","sp|Q9H3G5|CPVL_HUMAN",581846.596179412,574767.028951135,128256.801453955,91556.1737326786,209020.788856002,149326.704061684,245343.685553824,379073.627080798,294352.897689112,425793.260033577,330243.110130034,70268.2012425072,117933.912633771
"1912","sp|Q5JRX3|PREP_HUMAN",70564.4958474871,68364.1737397001,44961.3064875745,38351.4360663799,52049.1542086431,53062.6981295623,31101.4392820094,86960.3150798002,100217.284015868,72029.9112272253,76515.3375906658,110120.779004489,138147.420943645
"1913","sp|Q9Y570|PPME1_HUMAN",88584.8916732402,80090.0113807145,66295.4657978742,68256.8275146912,24598.9149371504,26694.7210500137,17595.9809983431,159888.866396538,136743.495276492,64864.5503736374,35166.659749377,35551.6466459643,38913.666820485
"1914","sp|P50579|MAP2_HUMAN",67892.1268664266,72585.0287862549,68945.6830879432,74564.2544804948,95056.8012710779,92634.4831033136,75762.7314295618,105379.524193761,92206.2524201335,68951.7648630165,73507.2232653102,124461.84152092,85864.420011241
"1915","sp|Q15287|RNPS1_HUMAN",51994.2930182404,29896.7220800145,40324.6275582175,42790.9209519411,86670.9385993999,85459.8881972017,96132.7335720661,86682.6330206653,96941.9988825345,71465.0513127485,50767.5604608593,85424.1843356565,76717.0031954054
"1916","sp|Q9H444|CHM4B_HUMAN",30445.4717190357,36212.6538714986,31233.6205237827,15310.4942632166,120995.086976244,88603.7374224441,9136.32564629444,16718.570777331,21665.1655297032,35601.1301268999,38883.6687823743,73337.4760751755,67988.5111832187
"1917","sp|Q9Y5S2|MRCKB_HUMAN;sp|Q5VT25|MRCKA_HUMAN;sp|Q09013|DMPK_HUMAN",84833.5432261474,120452.99943354,152426.045640367,155460.4942887,77095.6860483287,109630.455441153,77051.5174824595,101979.337255504,88009.3313597937,94038.7925006138,63176.6079257596,54445.8377869673,58489.2245156978
"1918","sp|Q9H2U2|IPYR2_HUMAN",1156663.88927857,1248191.36661719,982145.082537512,1158113.02286718,1398153.32920278,1187364.98455306,891979.224280507,970817.890666374,862020.177319358,1390935.02112854,1334443.08043978,1096533.40019615,1048434.70489051
"1919","sp|P49585|PCY1A_HUMAN;sp|Q9Y5K3|PCY1B_HUMAN",82870.499876778,106908.043515198,106794.236243611,111843.992933195,121307.876259734,126292.836593385,15383.1940371516,137028.042291953,178362.242594646,168180.673128257,220502.040413867,111709.642598161,153482.074693731
"1920","sp|Q16539|MK14_HUMAN;sp|P53778|MK12_HUMAN;sp|O15264|MK13_HUMAN;sp|Q15759|MK11_HUMAN;sp|P45983|MK08_HUMAN",3215271.68496875,2446537.93186618,3976948.65886677,3746260.81158978,4732862.8176804,3904660.01177771,2344016.28136027,2358252.20035107,3000290.8027094,3230016.67741596,3649451.77399766,1859533.412424,1776471.19808461
"1921","sp|Q9UKS6|PACN3_HUMAN",45317.1228980324,77678.4269942261,75856.7526182588,76035.4365205562,97004.2744011635,112360.808482037,82014.560103483,38348.8400495248,54124.300040448,62551.197326004,84725.8763000827,50186.2282329148,62011.1054743087
