"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"1245","sp|P01591|IGJ_HUMAN",20.1722974611489,20.1165978823964,20.3532877558632,20.2801765284873,19.9598765297094,20.1997664640625,21.0784402008663,19.8020867737215,19.7229943802994,20.450904404944,20.4282140874038,20.3807319370779,20.3556111754798
"1246","sp|Q9BWD1|THIC_HUMAN",17.5035239841496,17.8814781657152,16.6680191781928,15.9717203661497,16.4913931162002,16.6575420046459,18.5483127563622,18.1400403440919,18.5780176957064,15.4729348150119,15.4827992146277,19.2750854033699,19.3901134459991
"1247","sp|P23193|TCEA1_HUMAN",18.9570348242057,18.75016755852,18.6917468408393,18.5199063559963,19.3490296823357,19.5362887749083,18.5366934615242,19.6245974840744,19.6562875393036,19.296465432433,19.2989221521367,19.9855211480004,20.0495741409344
"1248","sp|P39656|OST48_HUMAN",21.160698059356,21.4152008406886,20.8052744585673,21.0305841742738,20.9843246387512,21.0542598710171,21.5512452426928,21.4834206035015,21.5552711409449,22.1205757829824,22.3625954527922,21.4944712232211,21.2786698791941
"1249","sp|Q9NQG5|RPR1B_HUMAN",19.317488206364,19.3342065032412,19.346028738265,19.2704305221344,19.7732415009454,19.3877954256139,18.8781808999679,19.6148173083937,19.6416015799588,19.7302733299683,19.9497768952995,19.5597128184146,19.4614815858895
"1250","sp|P15144|AMPN_HUMAN",17.282632399913,17.2910241893326,17.9913111535318,18.0059932859085,18.1545728946799,17.7503617168091,18.1328249956388,17.6747366695862,17.5947347504568,17.6296525263173,17.6504781185726,18.1089283062467,17.9856445185739
"1251","sp|O43252|PAPS1_HUMAN",17.8258902571777,18.3429445069496,18.1522046687937,18.5400122208589,18.6251207634186,18.2848755157251,18.5866162702196,18.1688069856724,18.106674618619,17.8345427952362,17.8537805966466,17.9757851386994,17.7718279079324
"1252","sp|Q92878|RAD50_HUMAN",17.412105455675,17.3257866101162,16.7620221119938,16.5507454467517,17.2794287852512,17.0054249921056,16.6453254912054,17.3992322297638,17.5504361351005,17.6834061455982,17.4640351646094,17.1115395646994,17.0420204110073
"1253","sp|Q96MM6|HS12B_HUMAN;sp|O43301|HS12A_HUMAN",18.4022482365536,18.5634479280082,19.7781969968534,20.0804981459708,19.8348297381906,19.6561687943034,18.6976811871414,15.8927620625343,15.901336092532,17.0502071863189,16.8326500705673,16.2701924031401,16.0876759826998
"1254","sp|P62937|PPIA_HUMAN;sp|Q9Y536|PAL4A_HUMAN;Int_P62937ups|PPIA_HUMAN_UPS",25.7217111793586,25.4354760417704,26.3427040325858,26.2314817365058,26.5310176044529,26.3354479444604,25.0831638159425,26.3877575998882,26.1696868362133,25.9776303252184,25.8411811080218,25.4900307514141,25.8816491638269
"1255","sp|Q15599|NHRF2_HUMAN",18.6442163608902,18.7905259384667,19.948987489303,20.1126226460178,19.9560979136607,20.0267622912196,18.9896059803423,16.1830973936018,16.3033631647548,17.057140807281,16.4291985869217,17.090739044642,17.3308944592612
"1256","sp|Q8IV08|PLD3_HUMAN",21.7236667585805,21.9459336513895,20.8247180154057,20.6712370422452,20.0620629428921,20.101533995371,23.3589689696016,19.7871569477136,19.7486927586054,19.0588320399833,18.9965272723206,20.03199968994,19.5502642234153
"1257","sp|Q9HB40|RISC_HUMAN",20.8075241634538,21.0540314800204,19.1424901252066,18.8745502767517,18.8261316794192,18.8880330306192,22.0252810972378,19.1993015891122,19.4631205412528,19.2105094509332,19.192465925029,19.3065446882327,19.7196254396983
"1258","sp|P51572|BAP31_HUMAN",18.4728071944823,18.1520191561583,17.9359969724041,18.2318467663574,17.2479802971931,17.3949313502228,18.528358906108,18.2054550616943,18.2788808745958,17.5424626670008,17.4183287330364,18.211309961668,18.2702151789275
"1259","sp|P09758|TACD2_HUMAN",18.0589596386574,17.8497973869902,17.756262602192,17.5272845536322,18.5706864058165,18.3194362116117,16.1460227314439,20.0245222695864,20.1051383046296,18.3803425852424,18.526302660924,17.5403751340841,17.6810378689238
"1260","sp|P03952|KLKB1_HUMAN",18.9063072459068,18.5019493517703,18.2746220949039,18.4050416084858,18.5224617501547,18.5096860504221,19.9034513562385,17.266968817508,17.4050270145258,17.9216292770013,17.728579960335,17.5079478868386,17.5460750775479
