"","DE","Normalisation","Threshold","Go_BP","Go_MF","Go_CC","Total","DEs"
"1","QPROTmodel","AI-G",1e-06,0,0,0,0,0
"2","QPROTmodel","AI-G",2e-06,0,0,0,0,0
"3","QPROTmodel","AI-G",3e-06,0,0,0,0,0
"4","QPROTmodel","AI-G",4e-06,0,0,0,0,0
"5","QPROTmodel","AI-G",5e-06,0,0,0,0,0
"6","QPROTmodel","AI-G",6e-06,0,0,0,0,0
"7","QPROTmodel","AI-G",7e-06,0,0,0,0,0
"8","QPROTmodel","AI-G",8e-06,0,0,0,0,0
"9","QPROTmodel","AI-G",9e-06,0,0,0,0,0
"10","QPROTmodel","AI-G",1e-05,0,0,0,0,0
"11","QPROTmodel","AI-G",2e-05,0,0,0,0,0
"12","QPROTmodel","AI-G",3e-05,0,0,0,0,0
"13","QPROTmodel","AI-G",4e-05,0,0,0,0,0
"14","QPROTmodel","AI-G",5e-05,0,0,0,0,0
"15","QPROTmodel","AI-G",6e-05,0,0,0,0,0
"16","QPROTmodel","AI-G",7e-05,0,0,0,0,0
"17","QPROTmodel","AI-G",8e-05,0,0,0,0,0
"18","QPROTmodel","AI-G",9e-05,0,0,0,0,0
"19","QPROTmodel","AI-G",1e-04,0,0,0,0,0
"20","QPROTmodel","AI-G",2e-04,0,0,0,0,0
"21","QPROTmodel","AI-G",3e-04,0,0,0,0,0
"22","QPROTmodel","AI-G",4e-04,0,0,0,0,0
"23","QPROTmodel","AI-G",5e-04,0,0,0,0,0
"24","QPROTmodel","AI-G",6e-04,0,0,0,0,0
"25","QPROTmodel","AI-G",7e-04,0,0,0,0,0
"26","QPROTmodel","AI-G",8e-04,0,0,0,0,0
"27","QPROTmodel","AI-G",9e-04,0,0,0,0,0
"28","QPROTmodel","AI-G",0.001,0,0,0,0,0
"29","QPROTmodel","AI-G",0.002,0,0,0,0,0
"30","QPROTmodel","AI-G",0.003,0,0,0,0,0
"31","QPROTmodel","AI-G",0.004,0,0,0,0,0
"32","QPROTmodel","AI-G",0.005,0,0,0,0,0
"33","QPROTmodel","AI-G",0.006,0,0,0,0,0
"34","QPROTmodel","AI-G",0.007,0,0,0,0,0
"35","QPROTmodel","AI-G",0.008,0,0,0,0,0
"36","QPROTmodel","AI-G",0.009,0,0,0,0,0
"37","QPROTmodel","AI-G",0.01,0,0,0,0,0
"38","QPROTmodel","AI-G",0.02,0,0,0,0,0
"39","QPROTmodel","AI-G",0.03,0,0,0,0,0
"40","QPROTmodel","AI-G",0.04,0,0,0,0,0
"41","QPROTmodel","AI-G",0.05,0,0,0,0,0
"42","QPROTmodel","AI-G",0.06,0,0,0,0,0
"43","QPROTmodel","AI-G",0.07,0,0,0,0,0
"44","QPROTmodel","AI-G",0.08,0,0,0,0,0
"45","QPROTmodel","AI-G",0.09,0,0,0,0,3079
"46","QPROTmodel","AI-G",0.1,0,0,0,0,3079
