"","DE","Normalisation","Threshold","Go_BP","Go_MF","Go_CC","Total","DEs"
"441","T","Loess-G",9e-04,0,0,0,0,0
"442","T","Loess-G",0.001,0,0,0,0,0
"443","T","Loess-G",0.002,0,0,0,0,0
"444","T","Loess-G",0.003,0,0,0,0,0
"445","T","Loess-G",0.004,0,0,0,0,3
"446","T","Loess-G",0.005,0,0,0,0,4
"447","T","Loess-G",0.006,0,0,0,0,6
"448","T","Loess-G",0.007,0,0,0,0,7
"449","T","Loess-G",0.008,0,0,0,0,7
"450","T","Loess-G",0.009,0,0,0,0,7
"451","T","Loess-G",0.01,0,0,0,0,7
"452","T","Loess-G",0.02,0,0,0,0,10
"453","T","Loess-G",0.03,0,0,0,0,14
"454","T","Loess-G",0.04,0,0,0,0,16
"455","T","Loess-G",0.05,0,0,0,0,22
"456","T","Loess-G",0.06,0,0,0,0,22
"457","T","Loess-G",0.07,0,0,0,0,27
"458","T","Loess-G",0.08,0,0,0,0,34
"459","T","Loess-G",0.09,0,0,0,0,37
"460","T","Loess-G",0.1,0,0,0,0,39
"461","T","RLR-G",1e-06,0,0,0,0,0
"462","T","RLR-G",2e-06,0,0,0,0,0
"463","T","RLR-G",3e-06,0,0,0,0,0
"464","T","RLR-G",4e-06,0,0,0,0,0
"465","T","RLR-G",5e-06,0,0,0,0,0
"466","T","RLR-G",6e-06,0,0,0,0,0
"467","T","RLR-G",7e-06,0,0,0,0,0
"468","T","RLR-G",8e-06,0,0,0,0,0
"469","T","RLR-G",9e-06,0,0,0,0,0
"470","T","RLR-G",1e-05,0,0,0,0,0
"471","T","RLR-G",2e-05,0,0,0,0,0
"472","T","RLR-G",3e-05,0,0,0,0,0
"473","T","RLR-G",4e-05,0,0,0,0,0
"474","T","RLR-G",5e-05,0,0,0,0,0
"475","T","RLR-G",6e-05,0,0,0,0,0
"476","T","RLR-G",7e-05,0,0,0,0,0
"477","T","RLR-G",8e-05,0,0,0,0,0
"478","T","RLR-G",9e-05,0,0,0,0,0
"479","T","RLR-G",1e-04,0,0,0,0,0
"480","T","RLR-G",2e-04,0,0,0,0,0
"481","T","RLR-G",3e-04,0,0,0,0,0
"482","T","RLR-G",4e-04,0,0,0,0,0
"483","T","RLR-G",5e-04,0,0,0,0,0
"484","T","RLR-G",6e-04,0,0,0,0,0
"485","T","RLR-G",7e-04,0,0,0,0,0
"486","T","RLR-G",8e-04,0,0,0,0,0
"487","T","RLR-G",9e-04,0,0,0,0,0
"488","T","RLR-G",0.001,0,0,0,0,1
"489","T","RLR-G",0.002,0,0,0,0,1
"490","T","RLR-G",0.003,0,0,0,0,3
"491","T","RLR-G",0.004,0,0,0,0,4
"492","T","RLR-G",0.005,0,0,0,0,9
"493","T","RLR-G",0.006,0,0,0,0,9
"494","T","RLR-G",0.007,0,0,0,0,9
"495","T","RLR-G",0.008,0,0,0,0,9
"496","T","RLR-G",0.009,0,0,0,0,9
"497","T","RLR-G",0.01,0,0,0,0,9
"500","T","RLR-G",0.04,0,0,0,0,24
"501","T","RLR-G",0.05,0,0,0,0,39
"502","T","RLR-G",0.06,0,0,0,0,41
"503","T","RLR-G",0.07,0,0,0,0,45
"504","T","RLR-G",0.08,0,0,0,0,46
"505","T","RLR-G",0.09,0,0,0,0,57
"506","T","RLR-G",0.1,0,0,0,0,65
"507","T","VSN-G",1e-06,0,0,0,0,0
"508","T","VSN-G",2e-06,0,0,0,0,0
"509","T","VSN-G",3e-06,0,0,0,0,0
"510","T","VSN-G",4e-06,0,0,0,0,0
"511","T","VSN-G",5e-06,0,0,0,0,0
"512","T","VSN-G",6e-06,0,0,0,0,0
"513","T","VSN-G",7e-06,0,0,0,0,0
"514","T","VSN-G",8e-06,0,0,0,0,0
"515","T","VSN-G",9e-06,0,0,0,0,0
"516","T","VSN-G",1e-05,0,0,0,0,0
"517","T","VSN-G",2e-05,0,0,0,0,0
"518","T","VSN-G",3e-05,0,0,0,0,0
"519","T","VSN-G",4e-05,0,0,0,0,0
"520","T","VSN-G",5e-05,0,0,0,0,0
"521","T","VSN-G",6e-05,0,0,0,0,0
"522","T","VSN-G",7e-05,0,0,0,0,0
"523","T","VSN-G",8e-05,0,0,0,0,0
"524","T","VSN-G",9e-05,0,0,0,0,0
"525","T","VSN-G",1e-04,0,0,0,0,0
